target_month,station_id,district_id,month_number,lag_1,lag_2,lag_3,lag_12,rolling_3,rolling_6,target_next_month
2025-06-01,13,1,5,21,22,12,22,18.333,15.833,20
2025-07-01,13,1,6,18,21,22,23,20.333,17.5,24
2025-08-01,13,1,7,20,18,21,20,19.667,18.667,19
2025-09-01,13,1,8,24,20,18,13,20.667,19.5,15
2025-10-01,13,1,9,19,24,20,18,21.0,20.667,22
2025-11-01,13,1,10,15,19,24,20,19.333,19.5,19
2025-12-01,13,1,11,22,15,19,8,18.667,19.667,16
2023-02-01,14,1,1,17,22,19,25,19.333,16.0,29
2023-03-01,14,1,2,16,17,22,11,18.333,16.667,18
2023-04-01,14,1,3,29,16,17,17,20.667,18.833,22
2023-05-01,14,1,4,18,29,16,18,21.0,20.167,19
2023-06-01,14,1,5,22,18,29,13,23.0,20.667,15
2023-07-01,14,1,6,19,22,18,27,19.667,20.167,23
2023-08-01,14,1,7,15,19,22,12,18.667,19.833,22
2023-09-01,14,1,8,23,15,19,16,19.0,21.0,23
2023-10-01,14,1,9,22,23,15,10,20.0,19.833,12
2023-11-01,14,1,10,23,22,23,19,22.667,20.667,24
2023-12-01,14,1,11,12,23,22,22,19.0,19.0,18
2024-01-01,14,1,12,24,12,23,17,19.667,19.833,20
2024-02-01,14,1,1,18,24,12,16,18.0,20.333,22
2024-03-01,14,1,2,20,18,24,29,20.667,19.833,15
2024-04-01,14,1,3,22,20,18,18,20.0,19.833,22
2024-05-01,14,1,4,15,22,20,22,19.0,18.5,22
2024-06-01,14,1,5,22,15,22,19,19.667,20.167,19
2024-07-01,14,1,6,22,22,15,15,19.667,19.833,14
2024-08-01,14,1,7,19,22,22,23,21.0,20.0,12
2024-09-01,14,1,8,14,19,22,22,18.333,19.0,17
2024-10-01,14,1,9,12,14,19,23,15.0,17.333,19
2024-11-01,14,1,10,17,12,14,12,14.333,17.667,11
2024-12-01,14,1,11,19,17,12,24,16.0,17.167,13
2025-01-01,14,1,12,11,19,17,18,15.667,15.333,20
2025-02-01,14,1,1,13,11,19,20,14.333,14.333,15
2025-03-01,14,1,2,20,13,11,22,14.667,15.333,24
2025-04-01,14,1,3,15,20,13,15,16.0,15.833,25
2025-05-01,14,1,4,24,15,20,22,19.667,17.0,13
2025-06-01,14,1,5,25,24,15,22,21.333,18.0,12
2025-07-01,14,1,6,13,25,24,19,20.667,18.333,11
2025-08-01,14,1,7,12,13,25,14,16.667,18.167,21
2025-09-01,14,1,8,11,12,13,12,12.0,16.667,16
2025-10-01,14,1,9,21,11,12,17,14.667,17.667,23
2025-11-01,14,1,10,16,21,11,19,16.0,16.333,10
2025-12-01,14,1,11,23,16,21,11,20.0,16.0,13
2023-02-01,15,1,1,15,15,11,22,13.667,18.167,16
2023-03-01,15,1,2,17,15,15,8,15.667,17.167,18
2023-04-01,15,1,3,16,17,15,23,16.0,16.5,23
2023-05-01,15,1,4,18,16,17,20,17.0,15.333,30
2023-06-01,15,1,5,23,18,16,24,19.0,17.333,13
2023-07-01,15,1,6,30,23,18,25,23.667,19.833,22
2023-08-01,15,1,7,13,30,23,23,22.0,19.5,17
2023-09-01,15,1,8,22,13,30,20,21.667,20.333,23
2023-10-01,15,1,9,17,22,13,25,17.333,20.5,21
2023-11-01,15,1,10,23,17,22,11,20.667,21.333,20
2023-12-01,15,1,11,21,23,17,15,20.333,21.0,17
2024-01-01,15,1,12,20,21,23,15,21.333,19.333,15
2024-02-01,15,1,1,17,20,21,17,19.333,20.0,17
2024-03-01,15,1,2,15,17,20,16,17.333,18.833,15
2024-04-01,15,1,3,17,15,17,18,16.333,18.833,14
2024-05-01,15,1,4,15,17,15,23,15.667,17.5,11
2024-06-01,15,1,5,14,15,17,30,15.333,16.333,21
2024-07-01,15,1,6,11,14,15,13,13.333,14.833,16
2024-08-01,15,1,7,21,11,14,22,15.333,15.5,15
2024-09-01,15,1,8,16,21,11,17,16.0,15.667,21
2024-10-01,15,1,9,15,16,21,23,17.333,15.333,25
2024-11-01,15,1,10,21,15,16,21,17.333,16.333,15
2024-12-01,15,1,11,25,21,15,20,20.333,18.167,15
2025-01-01,15,1,12,15,25,21,17,20.333,18.833,17
2025-02-01,15,1,1,15,15,25,15,18.333,17.833,16
2025-03-01,15,1,2,17,15,15,17,15.667,18.0,20
2025-04-01,15,1,3,16,17,15,15,16.0,18.167,16
2025-05-01,15,1,4,20,16,17,14,17.667,18.0,8
2025-06-01,15,1,5,16,20,16,11,17.333,16.5,15
2025-07-01,15,1,6,8,16,20,21,14.667,15.333,11
2025-08-01,15,1,7,15,8,16,16,13.0,15.333,21
2025-09-01,15,1,8,11,15,8,15,11.333,14.333,22
2025-10-01,15,1,9,21,11,15,21,15.667,15.167,15
2025-11-01,15,1,10,22,21,11,25,18.0,15.5,17
2025-12-01,15,1,11,15,22,21,15,19.333,15.333,15
2023-02-01,16,1,1,11,13,18,22,14.0,15.667,17
2023-03-01,16,1,2,21,11,13,20,15.0,15.833,25
2023-04-01,16,1,3,17,21,11,16,16.333,15.5,18
2023-05-01,16,1,4,25,17,21,17,21.0,17.5,16
2023-06-01,16,1,5,18,25,17,17,20.0,17.5,18
2023-07-01,16,1,6,16,18,25,20,19.667,18.0,18
2023-08-01,16,1,7,18,16,18,20,17.333,19.167,22
2023-09-01,16,1,8,18,18,16,19,17.333,18.667,16
2023-10-01,16,1,9,22,18,18,13,19.333,19.5,19
2023-11-01,16,1,10,16,22,18,18,18.667,18.0,21
2023-12-01,16,1,11,19,16,22,13,19.0,18.167,14
2024-01-01,16,1,12,21,19,16,11,18.667,19.0,17
2024-02-01,16,1,1,14,21,19,21,18.0,18.333,16
2024-03-01,16,1,2,17,14,21,17,17.333,18.167,24
2024-04-01,16,1,3,16,17,14,25,15.667,17.167,17
2024-05-01,16,1,4,24,16,17,18,19.0,18.5,19
2024-06-01,16,1,5,17,24,16,16,19.0,18.167,13
2024-07-01,16,1,6,19,17,24,18,20.0,17.833,16
2024-08-01,16,1,7,13,19,17,18,16.333,17.667,17
2024-09-01,16,1,8,16,13,19,22,16.0,17.5,17
2024-10-01,16,1,9,17,16,13,16,15.333,17.667,26
2024-11-01,16,1,10,17,17,16,19,16.667,16.5,15
2024-12-01,16,1,11,26,17,17,21,20.0,18.0,20
2025-01-01,16,1,12,15,26,17,14,19.333,17.333,21
2025-02-01,16,1,1,20,15,26,17,20.333,18.5,17
2025-03-01,16,1,2,21,20,15,16,18.667,19.333,21
2025-04-01,16,1,3,17,21,20,24,19.333,19.333,24
2025-05-01,16,1,4,21,17,21,17,19.667,20.0,20
2025-06-01,16,1,5,24,21,17,19,20.667,19.667,11
2025-07-01,16,1,6,20,24,21,13,21.667,20.5,27
2025-08-01,16,1,7,11,20,24,16,18.333,19.0,21
2025-09-01,16,1,8,27,11,20,17,19.333,20.0,11
2025-10-01,16,1,9,21,27,11,17,19.667,20.667,14
2025-11-01,16,1,10,11,21,27,26,19.667,19.0,20
2025-12-01,16,1,11,14,11,21,15,15.333,17.333,19
2023-02-01,17,1,1,18,19,15,20,17.333,20.667,14
2023-03-01,17,1,2,22,18,19,12,19.667,20.667,26
2023-04-01,17,1,3,14,22,18,15,18.0,18.167,28
2023-05-01,17,1,4,26,14,22,19,20.667,19.0,18
2023-06-01,17,1,5,28,26,14,15,22.667,21.167,19
2023-07-01,17,1,6,18,28,26,18,24.0,21.0,20
2023-08-01,17,1,7,19,18,28,22,21.667,21.167,21
2023-09-01,17,1,8,20,19,18,29,19.0,20.833,17
2023-10-01,17,1,9,21,20,19,21,20.0,22.0,15
2023-11-01,17,1,10,17,21,20,15,19.333,20.5,19
2023-12-01,17,1,11,15,17,21,19,17.667,18.333,21
2024-01-01,17,1,12,19,15,17,18,17.0,18.5,12
2024-02-01,17,1,1,21,19,15,22,18.333,18.833,19
2024-03-01,17,1,2,12,21,19,14,17.333,17.5,18
2024-04-01,17,1,3,19,12,21,26,17.333,17.167,17
2024-05-01,17,1,4,18,19,12,28,16.333,17.333,17
2024-06-01,17,1,5,17,18,19,18,18.0,17.667,26
2024-07-01,17,1,6,17,17,18,19,17.333,17.333,19
2024-08-01,17,1,7,26,17,17,20,20.0,18.167,15
2024-09-01,17,1,8,19,26,17,21,20.667,19.333,25
2024-10-01,17,1,9,15,19,26,17,20.0,18.667,15
2024-11-01,17,1,10,25,15,19,15,19.667,19.833,16
2024-12-01,17,1,11,15,25,15,19,18.333,19.5,23
2025-01-01,17,1,12,16,15,25,21,18.667,19.333,20
2025-02-01,17,1,1,23,16,15,12,18.0,18.833,18
2025-03-01,17,1,2,20,23,16,19,19.667,19.0,30
2025-04-01,17,1,3,18,20,23,18,20.333,19.5,19
2025-05-01,17,1,4,30,18,20,17,22.667,20.333,24
2025-06-01,17,1,5,19,30,18,17,22.333,21.0,17
2025-07-01,17,1,6,24,19,30,26,24.333,22.333,21
2025-08-01,17,1,7,17,24,19,19,20.0,21.333,21
2025-09-01,17,1,8,21,17,24,15,20.667,21.5,18
2025-10-01,17,1,9,21,21,17,25,19.667,22.0,19
2025-11-01,17,1,10,18,21,21,15,20.0,20.0,19
2025-12-01,17,1,11,19,18,21,16,19.333,20.0,17
2023-02-01,18,1,1,16,21,14,21,17.0,15.167,11
2023-03-01,18,1,2,22,16,21,10,19.667,17.333,15
2023-04-01,18,1,3,11,22,16,15,16.333,16.667,23
2023-05-01,18,1,4,15,11,22,26,16.0,16.5,19
2023-06-01,18,1,5,23,15,11,22,16.333,18.0,21
2023-07-01,18,1,6,19,23,15,19,19.0,17.667,23
2023-08-01,18,1,7,21,19,23,9,21.0,18.5,20
2023-09-01,18,1,8,23,21,19,15,21.0,18.667,24
2023-10-01,18,1,9,20,23,21,16,21.333,20.167,17
2023-11-01,18,1,10,24,20,23,14,22.333,21.667,14
2023-12-01,18,1,11,17,24,20,21,20.333,20.667,22
2024-01-01,18,1,12,14,17,24,16,18.333,19.833,21
2024-02-01,18,1,1,22,14,17,22,17.667,20.0,16
2024-03-01,18,1,2,21,22,14,11,19.0,19.667,23
2024-04-01,18,1,3,16,21,22,15,19.667,19.0,23
2024-05-01,18,1,4,23,16,21,23,20.0,18.833,22
2024-06-01,18,1,5,23,23,16,19,20.667,19.833,11
2024-07-01,18,1,6,22,23,23,21,22.667,21.167,14
2024-08-01,18,1,7,11,22,23,23,18.667,19.333,18
2024-09-01,18,1,8,14,11,22,20,15.667,18.167,23
2024-10-01,18,1,9,18,14,11,24,14.333,18.5,19
2024-11-01,18,1,10,23,18,14,17,18.333,18.5,13
2024-12-01,18,1,11,19,23,18,14,20.0,17.833,17
2025-01-01,18,1,12,13,19,23,22,18.333,16.333,23
2025-02-01,18,1,1,17,13,19,21,16.333,17.333,21
2025-03-01,18,1,2,23,17,13,16,17.667,18.833,33
2025-04-01,18,1,3,21,23,17,23,20.333,19.333,17
2025-05-01,18,1,4,33,21,23,23,25.667,21.0,25
2025-06-01,18,1,5,17,33,21,22,23.667,20.667,22
2025-07-01,18,1,6,25,17,33,11,25.0,22.667,22
2025-08-01,18,1,7,22,25,17,14,21.333,23.5,20
2025-09-01,18,1,8,22,22,25,18,23.0,23.333,10
2025-10-01,18,1,9,20,22,22,23,21.333,23.167,19
2025-11-01,18,1,10,10,20,22,19,17.333,19.333,14
2025-12-01,18,1,11,19,10,20,13,16.333,19.667,17
2023-02-01,19,1,1,21,23,17,15,20.333,20.667,17
2023-03-01,19,1,2,19,21,23,12,21.0,20.667,21
2023-04-01,19,1,3,17,19,21,22,19.0,19.667,11
2023-05-01,19,1,4,21,17,19,15,19.0,19.667,25
2023-06-01,19,1,5,11,21,17,13,16.333,18.667,22
2023-07-01,19,1,6,25,11,21,8,19.0,19.0,11
2023-08-01,19,1,7,22,25,11,19,19.333,19.167,22
2023-09-01,19,1,8,11,22,25,23,19.333,17.833,17
2023-10-01,19,1,9,22,11,22,21,18.333,18.667,20
2023-11-01,19,1,10,17,22,11,17,16.667,18.0,17
2023-12-01,19,1,11,20,17,22,23,19.667,19.5,20
2024-01-01,19,1,12,17,20,17,21,18.0,18.167,18
2024-02-01,19,1,1,20,17,20,19,19.0,17.833,14
2024-03-01,19,1,2,18,20,17,17,18.333,19.0,28
2024-04-01,19,1,3,14,18,20,21,17.333,17.667,27
2024-05-01,19,1,4,28,14,18,11,20.0,19.5,25
2024-06-01,19,1,5,27,28,14,25,23.0,20.667,24
2024-07-01,19,1,6,25,27,28,22,26.667,22.0,21
2024-08-01,19,1,7,24,25,27,11,25.333,22.667,18
2024-09-01,19,1,8,21,24,25,22,23.333,23.167,17
2024-10-01,19,1,9,18,21,24,17,21.0,23.833,14
2024-11-01,19,1,10,17,18,21,20,18.667,22.0,23
2024-12-01,19,1,11,14,17,18,17,16.333,19.833,8
2025-01-01,19,1,12,23,14,17,20,18.0,19.5,19
2025-02-01,19,1,1,8,23,14,18,15.0,16.833,20
2025-03-01,19,1,2,19,8,23,14,16.667,16.5,28
2025-04-01,19,1,3,20,19,8,28,15.667,16.833,23
2025-05-01,19,1,4,28,20,19,27,22.333,18.667,13
2025-06-01,19,1,5,23,28,20,25,23.667,20.167,19
2025-07-01,19,1,6,13,23,28,24,21.333,18.5,18
2025-08-01,19,1,7,19,13,23,21,18.333,20.333,15
2025-09-01,19,1,8,18,19,13,18,16.667,20.167,21
2025-10-01,19,1,9,15,18,19,17,17.333,19.333,15
2025-11-01,19,1,10,21,15,18,14,18.0,18.167,15
2025-12-01,19,1,11,15,21,15,23,17.0,16.833,26
2023-02-01,20,1,1,18,20,14,25,17.333,17.167,17
2023-03-01,20,1,2,23,18,20,13,20.333,18.333,26
2023-04-01,20,1,3,17,23,18,27,19.333,17.5,15
2023-05-01,20,1,4,26,17,23,13,22.0,19.667,19
2023-06-01,20,1,5,15,26,17,23,19.333,19.833,11
2023-07-01,20,1,6,19,15,26,14,20.0,19.667,24
2023-08-01,20,1,7,11,19,15,16,15.0,18.5,17
2023-09-01,20,1,8,24,11,19,22,18.0,18.667,17
2023-10-01,20,1,9,17,24,11,13,17.333,18.667,18
2023-11-01,20,1,10,17,17,24,14,19.333,17.167,20
2023-12-01,20,1,11,18,17,17,20,17.333,17.667,11
2024-01-01,20,1,12,20,18,17,18,18.333,17.833,19
2024-02-01,20,1,1,11,20,18,23,16.333,17.833,21
2024-03-01,20,1,2,19,11,20,17,16.667,17.0,22
2024-04-01,20,1,3,21,19,11,26,17.0,17.667,20
2024-05-01,20,1,4,22,21,19,15,20.667,18.5,15
2024-06-01,20,1,5,20,22,21,19,21.0,18.833,16
2024-07-01,20,1,6,15,20,22,11,19.0,18.0,15
2024-08-01,20,1,7,16,15,20,24,17.0,18.833,10
2024-09-01,20,1,8,15,16,15,17,15.333,18.167,13
2024-10-01,20,1,9,10,15,16,17,13.667,16.333,17
2024-11-01,20,1,10,13,10,15,18,12.667,14.833,12
2024-12-01,20,1,11,17,13,10,20,13.333,14.333,22
2025-01-01,20,1,12,12,17,13,11,14.0,13.833,14
2025-02-01,20,1,1,22,12,17,19,17.0,14.833,15
2025-03-01,20,1,2,14,22,12,21,16.0,14.667,14
2025-04-01,20,1,3,15,14,22,22,17.0,15.5,15
2025-05-01,20,1,4,14,15,14,20,14.333,15.667,16
2025-06-01,20,1,5,15,14,15,15,14.667,15.333,28
2025-07-01,20,1,6,16,15,14,16,15.0,16.0,17
2025-08-01,20,1,7,28,16,15,15,19.667,17.0,26
2025-09-01,20,1,8,17,28,16,10,20.333,17.5,16
2025-10-01,20,1,9,26,17,28,13,23.667,19.333,21
2025-11-01,20,1,10,16,26,17,17,19.667,19.667,19
2025-12-01,20,1,11,21,16,26,12,21.0,20.667,22
2023-02-01,21,1,1,25,23,19,16,22.333,21.167,13
2023-03-01,21,1,2,20,25,23,27,22.667,21.167,28
2023-04-01,21,1,3,13,20,25,18,19.333,19.667,19
2023-05-01,21,1,4,28,13,20,24,20.333,21.333,22
2023-06-01,21,1,5,19,28,13,18,20.0,21.333,19
2023-07-01,21,1,6,22,19,28,19,23.0,21.167,24
2023-08-01,21,1,7,19,22,19,20,20.0,20.167,21
2023-09-01,21,1,8,24,19,22,22,21.667,20.833,16
2023-10-01,21,1,9,21,24,19,18,21.333,22.167,20
2023-11-01,21,1,10,16,21,24,19,20.333,20.167,15
2023-12-01,21,1,11,20,16,21,23,19.0,20.333,17
2024-01-01,21,1,12,15,20,16,25,17.0,19.167,18
2024-02-01,21,1,1,17,15,20,20,17.333,18.833,18
2024-03-01,21,1,2,18,17,15,13,16.667,17.833,19
2024-04-01,21,1,3,18,18,17,28,17.667,17.333,28
2024-05-01,21,1,4,19,18,18,19,18.333,17.833,20
2024-06-01,21,1,5,28,19,18,22,21.667,19.167,15
2024-07-01,21,1,6,20,28,19,19,22.333,20.0,25
2024-08-01,21,1,7,15,20,28,24,21.0,19.667,19
2024-09-01,21,1,8,25,15,20,21,20.0,20.833,19
2024-10-01,21,1,9,19,25,15,16,19.667,21.0,18
2024-11-01,21,1,10,19,19,25,20,21.0,21.0,15
2024-12-01,21,1,11,18,19,19,15,18.667,19.333,17
2025-01-01,21,1,12,15,18,19,17,17.333,18.5,16
2025-02-01,21,1,1,17,15,18,18,16.667,18.833,13
2025-03-01,21,1,2,16,17,15,18,16.0,17.333,15
2025-04-01,21,1,3,13,16,17,19,15.333,16.333,14
2025-05-01,21,1,4,15,13,16,28,14.667,15.667,21
2025-06-01,21,1,5,14,15,13,20,14.0,15.0,21
2025-07-01,21,1,6,21,14,15,15,16.667,16.0,9
2025-08-01,21,1,7,21,21,14,25,18.667,16.667,26
2025-09-01,21,1,8,9,21,21,19,17.0,15.5,26
2025-10-01,21,1,9,26,9,21,19,18.667,17.667,21
2025-11-01,21,1,10,26,26,9,18,20.333,19.5,16
2025-12-01,21,1,11,21,26,26,15,24.333,20.667,18
2023-02-01,22,1,1,19,21,18,17,19.333,18.5,13
2023-03-01,22,1,2,22,19,21,17,20.667,19.667,15
2023-04-01,22,1,3,13,22,19,16,18.0,19.167,22
2023-05-01,22,1,4,15,13,22,23,16.667,18.0,16
2023-06-01,22,1,5,22,15,13,18,16.667,18.667,18
2023-07-01,22,1,6,16,22,15,25,17.667,17.833,25
2023-08-01,22,1,7,18,16,22,15,18.667,17.667,16
2023-09-01,22,1,8,25,18,16,16,19.667,18.167,17
2023-10-01,22,1,9,16,25,18,22,19.667,18.667,17
2023-11-01,22,1,10,17,16,25,18,19.333,19.0,20
2023-12-01,22,1,11,17,17,16,21,16.667,18.167,18
2024-01-01,22,1,12,20,17,17,19,18.0,18.833,23
2024-02-01,22,1,1,18,20,17,22,18.333,18.833,14
2024-03-01,22,1,2,23,18,20,13,20.333,18.5,11
2024-04-01,22,1,3,14,23,18,15,18.333,18.167,19
2024-05-01,22,1,4,11,14,23,22,16.0,17.167,14
2024-06-01,22,1,5,19,11,14,16,14.667,17.5,16
2024-07-01,22,1,6,14,19,11,18,14.667,16.5,18
2024-08-01,22,1,7,16,14,19,25,16.333,16.167,20
2024-09-01,22,1,8,18,16,14,16,16.0,15.333,16
2024-10-01,22,1,9,20,18,16,17,18.0,16.333,14
2024-11-01,22,1,10,16,20,18,17,18.0,17.167,19
2024-12-01,22,1,11,14,16,20,20,16.667,16.333,28
2025-01-01,22,1,12,19,14,16,18,16.333,17.167,24
2025-02-01,22,1,1,28,19,14,23,20.333,19.167,14
2025-03-01,22,1,2,24,28,19,14,23.667,20.167,17
2025-04-01,22,1,3,14,24,28,11,22.0,19.167,17
2025-05-01,22,1,4,17,14,24,19,18.333,19.333,13
2025-06-01,22,1,5,17,17,14,14,16.0,19.833,22
2025-07-01,22,1,6,13,17,17,16,15.667,18.833,17
2025-08-01,22,1,7,22,13,17,18,17.333,17.833,19
2025-09-01,22,1,8,17,22,13,20,17.333,16.667,18
2025-10-01,22,1,9,19,17,22,16,19.333,17.5,22
2025-11-01,22,1,10,18,19,17,14,18.0,17.667,27
2025-12-01,22,1,11,22,18,19,19,19.667,18.5,14
2023-02-01,23,1,1,19,16,18,18,17.667,18.667,19
2023-03-01,23,1,2,16,19,16,21,17.0,18.5,17
2023-04-01,23,1,3,19,16,19,27,18.0,18.333,20
2023-05-01,23,1,4,17,19,16,17,17.333,17.5,17
2023-06-01,23,1,5,20,17,19,12,18.667,17.833,16
2023-07-01,23,1,6,17,20,17,23,18.0,18.0,19
2023-08-01,23,1,7,16,17,20,17,17.667,17.5,19
2023-09-01,23,1,8,19,16,17,20,17.333,18.0,16
2023-10-01,23,1,9,19,19,16,22,18.0,18.0,22
2023-11-01,23,1,10,16,19,19,18,18.0,17.833,13
2023-12-01,23,1,11,22,16,19,16,19.0,18.167,14
2024-01-01,23,1,12,13,22,16,19,17.0,17.5,23
2024-02-01,23,1,1,14,13,22,16,16.333,17.167,13
2024-03-01,23,1,2,23,14,13,19,16.667,17.833,26
2024-04-01,23,1,3,13,23,14,17,16.667,16.833,19
2024-05-01,23,1,4,26,13,23,20,20.667,18.5,26
2024-06-01,23,1,5,19,26,13,17,19.333,18.0,16
2024-07-01,23,1,6,26,19,26,16,23.667,20.167,7
2024-08-01,23,1,7,16,26,19,19,20.333,20.5,18
2024-09-01,23,1,8,7,16,26,19,16.333,17.833,17
2024-10-01,23,1,9,18,7,16,16,13.667,18.667,15
2024-11-01,23,1,10,17,18,7,22,14.0,17.167,22
2024-12-01,23,1,11,15,17,18,13,16.667,16.5,19
2025-01-01,23,1,12,22,15,17,14,18.0,15.833,14
2025-02-01,23,1,1,19,22,15,23,18.667,16.333,15
2025-03-01,23,1,2,14,19,22,13,18.333,17.5,21
2025-04-01,23,1,3,15,14,19,26,16.0,17.0,9
2025-05-01,23,1,4,21,15,14,19,16.667,17.667,18
2025-06-01,23,1,5,9,21,15,26,15.0,16.667,18
2025-07-01,23,1,6,18,9,21,16,16.0,16.0,18
2025-08-01,23,1,7,18,18,9,7,15.0,15.833,21
2025-09-01,23,1,8,18,18,18,18,18.0,16.5,20
2025-10-01,23,1,9,21,18,18,17,19.0,17.5,16
2025-11-01,23,1,10,20,21,18,15,19.667,17.333,20
2025-12-01,23,1,11,16,20,21,22,19.0,18.5,15
2023-02-01,24,1,1,22,17,22,16,20.333,19.5,16
2023-03-01,24,1,2,16,22,17,18,18.333,19.167,21
2023-04-01,24,1,3,16,16,22,21,18.0,19.5,20
2023-05-01,24,1,4,21,16,16,21,17.667,19.0,20
2023-06-01,24,1,5,20,21,16,24,19.0,18.667,18
2023-07-01,24,1,6,20,20,21,18,20.333,19.167,26
2023-08-01,24,1,7,18,20,20,18,19.333,18.5,17
2023-09-01,24,1,8,26,18,20,14,21.333,20.167,14
2023-10-01,24,1,9,17,26,18,24,20.333,20.333,17
2023-11-01,24,1,10,14,17,26,22,19.0,19.167,18
2023-12-01,24,1,11,17,14,17,17,16.0,18.667,22
2024-01-01,24,1,12,18,17,14,22,16.333,18.333,23
2024-02-01,24,1,1,22,18,17,16,19.0,19.0,18
2024-03-01,24,1,2,23,22,18,16,21.0,18.5,20
2024-04-01,24,1,3,18,23,22,21,21.0,18.667,15
2024-05-01,24,1,4,20,18,23,20,20.333,19.667,14
2024-06-01,24,1,5,15,20,18,20,17.667,19.333,18
2024-07-01,24,1,6,14,15,20,18,16.333,18.667,18
2024-08-01,24,1,7,18,14,15,26,15.667,18.0,13
2024-09-01,24,1,8,18,18,14,17,16.667,17.167,20
2024-10-01,24,1,9,13,18,18,14,16.333,16.333,23
2024-11-01,24,1,10,20,13,18,17,17.0,16.333,18
2024-12-01,24,1,11,23,20,13,18,18.667,17.667,19
2025-01-01,24,1,12,18,23,20,22,20.333,18.333,19
2025-02-01,24,1,1,19,18,23,23,20.0,18.5,20
2025-03-01,24,1,2,19,19,18,18,18.667,18.667,17
2025-04-01,24,1,3,20,19,19,20,19.333,19.833,24
2025-05-01,24,1,4,17,20,19,15,18.667,19.333,18
2025-06-01,24,1,5,24,17,20,14,20.333,19.5,16
2025-07-01,24,1,6,18,24,17,18,19.667,19.5,21
2025-08-01,24,1,7,16,18,24,18,19.333,19.0,21
2025-09-01,24,1,8,21,16,18,13,18.333,19.333,16
2025-10-01,24,1,9,21,21,16,20,19.333,19.5,18
2025-11-01,24,1,10,16,21,21,23,19.333,19.333,17
2025-12-01,24,1,11,18,16,21,18,18.333,18.333,17
2023-02-01,25,1,1,12,16,25,20,17.667,17.333,22
2023-03-01,25,1,2,20,12,16,20,16.0,18.0,16
2023-04-01,25,1,3,22,20,12,19,18.0,19.667,18
2023-05-01,25,1,4,16,22,20,24,19.333,18.5,15
2023-06-01,25,1,5,18,16,22,20,18.667,17.333,26
2023-07-01,25,1,6,15,18,16,17,16.333,17.167,14
2023-08-01,25,1,7,26,15,18,16,19.667,19.5,15
2023-09-01,25,1,8,14,26,15,12,18.333,18.5,16
2023-10-01,25,1,9,15,14,26,23,18.333,17.333,14
2023-11-01,25,1,10,16,15,14,25,15.0,17.333,11
2023-12-01,25,1,11,14,16,15,16,15.0,16.667,21
2024-01-01,25,1,12,11,14,16,12,13.667,16.0,15
2024-02-01,25,1,1,21,11,14,20,15.333,15.167,10
2024-03-01,25,1,2,15,21,11,22,15.667,15.333,22
2024-04-01,25,1,3,10,15,21,16,15.333,14.5,20
2024-05-01,25,1,4,22,10,15,18,15.667,15.5,24
2024-06-01,25,1,5,20,22,10,15,17.333,16.5,18
2024-07-01,25,1,6,24,20,22,26,22.0,18.667,12
2024-08-01,25,1,7,18,24,20,14,20.667,18.167,21
2024-09-01,25,1,8,12,18,24,15,18.0,17.667,13
2024-10-01,25,1,9,21,12,18,16,17.0,19.5,22
2024-11-01,25,1,10,13,21,12,14,15.333,18.0,18
2024-12-01,25,1,11,22,13,21,11,18.667,18.333,13
2025-01-01,25,1,12,18,22,13,21,17.667,17.333,20
2025-02-01,25,1,1,13,18,22,15,17.667,16.5,11
2025-03-01,25,1,2,20,13,18,10,17.0,17.833,23
2025-04-01,25,1,3,11,20,13,22,14.667,16.167,20
2025-05-01,25,1,4,23,11,20,20,18.0,17.833,20
2025-06-01,25,1,5,20,23,11,24,18.0,17.5,17
2025-07-01,25,1,6,20,20,23,18,21.0,17.833,25
2025-08-01,25,1,7,17,20,20,12,19.0,18.5,17
2025-09-01,25,1,8,25,17,20,21,20.667,19.333,22
2025-10-01,25,1,9,17,25,17,13,19.667,20.333,11
2025-11-01,25,1,10,22,17,25,22,21.333,20.167,17
2025-12-01,25,1,11,11,22,17,18,16.667,18.667,15
2023-02-01,26,1,1,21,24,19,18,21.333,19.667,22
2023-03-01,26,1,2,15,21,24,16,20.0,19.5,21
2023-04-01,26,1,3,22,15,21,14,19.333,19.833,21
2023-05-01,26,1,4,21,22,15,14,19.333,20.333,26
2023-06-01,26,1,5,21,21,22,11,21.333,20.667,14
2023-07-01,26,1,6,26,21,21,15,22.667,21.0,12
2023-08-01,26,1,7,14,26,21,16,20.333,19.833,17
2023-09-01,26,1,8,12,14,26,20,17.333,19.333,19
2023-10-01,26,1,9,17,12,14,18,14.333,18.5,23
2023-11-01,26,1,10,19,17,12,19,16.0,18.167,24
2023-12-01,26,1,11,23,19,17,24,19.667,18.5,30
2024-01-01,26,1,12,24,23,19,21,22.0,18.167,19
2024-02-01,26,1,1,30,24,23,15,25.667,20.833,17
2024-03-01,26,1,2,19,30,24,22,24.333,22.0,20
2024-04-01,26,1,3,17,19,30,21,22.0,22.0,19
2024-05-01,26,1,4,20,17,19,21,18.667,22.167,20
2024-06-01,26,1,5,19,20,17,26,18.667,21.5,16
2024-07-01,26,1,6,20,19,20,14,19.667,20.833,17
2024-08-01,26,1,7,16,20,19,12,18.333,18.5,19
2024-09-01,26,1,8,17,16,20,17,17.667,18.167,19
2024-10-01,26,1,9,19,17,16,19,17.333,18.5,14
2024-11-01,26,1,10,19,19,17,23,18.333,18.333,19
