crime_type_id,area_id,time_window_id,language_id,has_case_terms,has_hotspot_terms,has_network_terms,action_class
11,1,4,0,1,0,0,case_search
10,10,5,0,0,0,1,network
10,17,0,1,1,0,0,case_search
5,12,3,1,0,1,0,hotspot
1,17,5,0,1,0,0,case_search
5,7,5,0,0,1,0,hotspot
8,12,1,1,0,1,0,hotspot
5,4,0,1,1,0,0,case_search
15,7,1,0,1,0,0,case_search
6,16,5,0,1,0,0,case_search
11,6,3,0,0,0,1,network
12,9,5,1,0,0,1,network
1,13,0,1,0,1,0,hotspot
13,17,4,0,1,0,0,case_search
2,12,0,0,1,0,0,case_search
14,1,2,1,1,0,0,case_search
5,19,5,0,0,1,0,hotspot
1,12,5,1,1,0,0,case_search
5,14,2,0,0,0,1,network
9,9,4,0,0,0,1,network
12,3,0,0,0,0,1,network
10,17,5,0,0,1,0,hotspot
8,9,3,0,1,0,0,case_search
6,18,0,0,0,1,0,hotspot
12,3,5,0,0,1,0,hotspot
4,4,0,0,1,0,0,case_search
8,15,1,0,0,0,1,network
7,15,3,0,0,0,1,network
5,19,5,1,1,0,0,case_search
13,3,5,0,1,0,0,case_search
5,2,5,0,0,1,0,hotspot
15,7,0,0,0,1,0,hotspot
15,9,3,0,1,0,0,case_search
3,14,3,1,1,0,0,case_search
9,12,5,1,0,0,1,network
9,9,5,0,0,0,1,network
15,4,0,0,0,1,0,hotspot
1,19,5,0,1,0,0,case_search
10,6,4,1,1,0,0,case_search
1,12,1,0,0,0,1,network
14,8,1,1,0,0,1,network
13,4,0,0,0,0,1,network
14,8,5,1,0,1,0,hotspot
13,4,0,1,0,0,1,network
6,17,4,0,1,0,0,case_search
3,20,2,0,0,1,0,hotspot
9,20,3,0,1,0,0,case_search
9,15,4,0,1,0,0,case_search
9,10,5,1,0,0,1,network
3,2,1,1,1,0,0,case_search
10,10,5,0,0,0,1,network
9,5,3,1,0,0,1,network
13,10,4,1,0,1,0,hotspot
2,12,0,1,1,0,0,case_search
10,17,4,0,0,0,1,network
10,19,2,0,0,1,0,hotspot
8,15,2,0,0,1,0,hotspot
6,6,0,1,0,0,1,network
4,6,5,0,0,1,0,hotspot
14,5,5,1,0,0,1,network
4,19,1,0,0,0,1,network
11,3,1,0,0,0,1,network
9,18,5,0,0,1,0,hotspot
12,7,5,0,0,0,1,network
11,3,0,0,1,0,0,case_search
11,4,5,0,0,1,0,hotspot
10,9,1,0,0,0,1,network
6,5,1,1,0,0,1,network
3,7,2,0,1,0,0,case_search
3,17,5,1,0,0,1,network
1,2,4,0,0,0,1,network
7,3,4,1,1,0,0,case_search
8,19,2,0,0,0,1,network
6,5,3,0,0,0,1,network
7,10,0,1,1,0,0,case_search
15,11,5,1,1,0,0,case_search
11,14,1,1,1,0,0,case_search
2,12,4,1,0,0,1,network
2,3,1,1,0,1,0,hotspot
6,20,5,0,1,0,0,case_search
9,12,5,0,0,0,1,network
10,5,4,1,0,0,1,network
2,18,3,1,1,0,0,case_search
9,11,3,0,0,1,0,hotspot
8,15,0,0,0,0,1,network
13,12,4,1,1,0,0,case_search
3,2,0,1,0,0,1,network
8,1,4,1,1,0,0,case_search
14,17,2,0,1,0,0,case_search
12,16,4,1,0,0,1,network
12,14,0,0,0,0,1,network
6,2,0,0,1,0,0,case_search
3,5,1,0,1,0,0,case_search
2,12,5,1,1,0,0,case_search
14,18,1,1,0,1,0,hotspot
3,11,3,1,0,1,0,hotspot
1,18,4,0,1,0,0,case_search
7,19,2,0,0,1,0,hotspot
9,11,5,1,1,0,0,case_search
8,7,2,1,0,1,0,hotspot
11,16,3,0,0,1,0,hotspot
7,13,2,0,0,1,0,hotspot
13,3,4,0,0,0,1,network
2,4,3,0,1,0,0,case_search
12,4,4,1,0,1,0,hotspot
8,6,1,0,0,1,0,hotspot
2,5,2,1,1,0,0,case_search
1,16,2,1,0,1,0,hotspot
11,13,1,1,0,1,0,hotspot
14,14,2,0,0,0,1,network
7,6,1,0,1,0,0,case_search
7,11,2,0,1,0,0,case_search
3,7,4,0,0,1,0,hotspot
8,9,2,0,0,0,1,network
11,5,3,1,1,0,0,case_search
3,8,5,1,0,0,1,network
11,7,1,1,0,0,1,network
1,11,2,1,0,0,1,network
15,6,0,1,0,0,1,network
11,18,2,0,1,0,0,case_search
5,7,5,0,1,0,0,case_search
9,11,5,0,0,0,1,network
1,11,4,1,0,1,0,hotspot
12,7,4,0,0,0,1,network
3,11,2,1,0,1,0,hotspot
3,6,3,0,1,0,0,case_search
6,10,0,0,0,1,0,hotspot
3,18,1,0,0,1,0,hotspot
2,7,3,0,1,0,0,case_search
5,13,2,1,1,0,0,case_search
8,11,0,0,0,0,1,network
5,18,5,0,0,1,0,hotspot
15,5,4,1,1,0,0,case_search
2,10,4,0,0,1,0,hotspot
4,18,4,1,1,0,0,case_search
1,5,4,0,0,1,0,hotspot
4,3,0,0,1,0,0,case_search
12,15,3,0,1,0,0,case_search
3,20,5,0,0,1,0,hotspot
6,18,2,0,0,0,1,network
8,10,4,0,0,1,0,hotspot
10,19,2,1,1,0,0,case_search
7,6,0,0,1,0,0,case_search
4,6,0,0,0,0,1,network
15,2,0,1,0,1,0,hotspot
3,14,1,0,1,0,0,case_search
8,15,2,0,0,0,1,network
11,4,2,1,1,0,0,case_search
5,7,1,0,0,0,1,network
3,7,2,0,1,0,0,case_search
12,8,1,0,1,0,0,case_search
8,9,5,1,0,1,0,hotspot
12,8,0,0,0,1,0,hotspot
7,9,1,0,0,1,0,hotspot
4,18,0,0,1,0,0,case_search
6,8,1,0,1,0,0,case_search
8,4,4,0,1,0,0,case_search
3,16,1,1,0,1,0,hotspot
4,4,5,1,0,1,0,hotspot
12,12,0,0,0,0,1,network
3,18,5,1,0,1,0,hotspot
13,1,1,0,0,1,0,hotspot
15,15,1,1,1,0,0,case_search
15,19,5,1,1,0,0,case_search
5,20,5,0,1,0,0,case_search
12,3,0,1,0,0,1,network
3,15,1,0,1,0,0,case_search
14,18,4,1,0,0,1,network
1,19,2,0,1,0,0,case_search
4,18,3,0,0,0,1,network
9,13,1,0,0,1,0,hotspot
7,8,4,1,0,0,1,network
9,9,3,1,1,0,0,case_search
10,8,1,1,1,0,0,case_search
2,18,1,0,0,1,0,hotspot
11,9,2,1,0,1,0,hotspot
12,6,2,1,1,0,0,case_search
4,12,2,0,0,1,0,hotspot
10,14,2,0,0,1,0,hotspot
3,2,2,0,0,0,1,network
12,8,0,0,0,0,1,network
2,18,0,1,1,0,0,case_search
14,18,4,1,0,0,1,network
7,20,3,0,0,0,1,network
8,17,5,1,0,1,0,hotspot
2,4,5,1,0,1,0,hotspot
4,12,0,1,1,0,0,case_search
15,6,1,1,0,1,0,hotspot
9,5,5,0,0,0,1,network
3,1,0,1,0,1,0,hotspot
6,20,4,0,0,1,0,hotspot
5,8,2,1,0,0,1,network
6,17,3,1,0,0,1,network
13,11,3,0,1,0,0,case_search
4,18,0,1,0,0,1,network
2,1,3,1,0,1,0,hotspot
3,19,1,0,0,0,1,network
13,13,2,0,1,0,0,case_search
15,20,3,1,0,1,0,hotspot
11,17,5,0,1,0,0,case_search
5,3,2,0,0,1,0,hotspot
9,20,5,0,0,0,1,network
14,8,1,0,0,0,1,network
5,16,1,0,0,0,1,network
2,2,4,1,0,1,0,hotspot
7,2,4,0,0,0,1,network
15,3,5,1,0,1,0,hotspot
14,9,2,1,0,1,0,hotspot
11,8,2,0,0,1,0,hotspot
11,7,0,0,0,0,1,network
12,11,1,1,0,1,0,hotspot
12,6,1,0,0,0,1,network
2,6,1,1,0,1,0,hotspot
2,2,2,1,0,0,1,network
10,14,5,0,0,1,0,hotspot
3,3,2,1,1,0,0,case_search
10,3,5,1,0,0,1,network
13,12,2,1,0,1,0,hotspot
5,1,1,0,0,0,1,network
7,4,1,0,0,1,0,hotspot
7,19,4,1,1,0,0,case_search
7,8,0,1,0,1,0,hotspot
9,11,2,0,1,0,0,case_search
13,9,4,0,0,1,0,hotspot
3,20,5,1,0,0,1,network
3,20,0,0,1,0,0,case_search
6,9,1,1,0,1,0,hotspot
4,12,2,1,0,0,1,network
7,6,5,1,0,1,0,hotspot
3,16,5,0,1,0,0,case_search
7,18,4,1,1,0,0,case_search
3,12,0,0,0,0,1,network
12,6,1,1,0,0,1,network
11,13,1,1,0,1,0,hotspot
15,4,3,1,0,1,0,hotspot
15,3,3,0,1,0,0,case_search
3,19,5,0,0,0,1,network
2,12,5,1,1,0,0,case_search
15,4,0,1,1,0,0,case_search
9,7,4,0,1,0,0,case_search
1,12,4,1,0,0,1,network
4,6,4,0,1,0,0,case_search
6,14,1,1,0,0,1,network
8,1,1,1,1,0,0,case_search
8,20,0,0,1,0,0,case_search
5,18,1,0,0,1,0,hotspot
15,8,2,1,1,0,0,case_search
12,6,2,0,1,0,0,case_search
2,11,5,1,0,1,0,hotspot
6,13,5,1,0,1,0,hotspot
3,5,3,1,0,0,1,network
7,20,4,0,0,1,0,hotspot
13,14,4,1,0,0,1,network
8,3,1,1,0,1,0,hotspot
13,3,3,0,1,0,0,case_search
6,17,2,0,0,0,1,network
15,16,4,0,1,0,0,case_search
6,10,1,0,0,1,0,hotspot
2,3,1,0,1,0,0,case_search
9,9,5,0,0,0,1,network
3,6,3,1,0,1,0,hotspot
9,17,3,0,1,0,0,case_search
14,8,5,0,0,0,1,network
1,10,1,1,0,1,0,hotspot
6,6,1,1,0,1,0,hotspot
15,1,2,1,0,1,0,hotspot
15,4,5,0,1,0,0,case_search
7,3,2,0,0,0,1,network
13,3,4,1,0,1,0,hotspot
6,16,4,1,1,0,0,case_search
1,18,0,1,0,0,1,network
6,20,3,0,0,1,0,hotspot
8,4,0,1,1,0,0,case_search
2,16,0,1,0,1,0,hotspot
14,4,4,1,0,0,1,network
12,13,0,1,0,1,0,hotspot
14,6,0,1,0,1,0,hotspot
9,1,4,0,0,1,0,hotspot
5,9,3,0,0,0,1,network
6,2,4,1,0,0,1,network
13,3,5,1,1,0,0,case_search
14,13,3,0,0,1,0,hotspot
10,17,5,0,0,0,1,network
2,17,4,1,0,0,1,network
7,16,3,0,1,0,0,case_search
11,3,0,1,0,0,1,network
10,8,5,1,0,1,0,hotspot
11,4,1,0,0,1,0,hotspot
13,18,2,1,0,0,1,network
14,15,2,0,0,0,1,network
4,8,3,1,1,0,0,case_search
3,15,5,0,1,0,0,case_search
6,16,0,0,1,0,0,case_search
10,9,0,0,0,0,1,network
12,9,5,1,1,0,0,case_search
10,19,1,1,1,0,0,case_search
13,9,2,1,0,0,1,network
1,10,4,0,0,1,0,hotspot
2,2,1,0,0,1,0,hotspot
7,13,3,0,1,0,0,case_search
11,19,4,0,0,0,1,network
13,10,2,1,0,0,1,network
12,15,0,1,0,0,1,network
14,11,2,0,1,0,0,case_search
1,20,2,0,0,1,0,hotspot
6,10,3,0,0,1,0,hotspot
9,15,4,0,0,1,0,hotspot
9,13,1,1,0,1,0,hotspot
1,19,5,1,1,0,0,case_search
5,2,5,1,0,0,1,network
11,3,0,0,0,1,0,hotspot
8,6,2,0,0,1,0,hotspot
1,18,0,1,1,0,0,case_search
8,12,5,0,0,0,1,network
6,9,4,1,1,0,0,case_search
14,16,4,1,1,0,0,case_search
9,15,2,0,0,0,1,network
2,1,3,0,0,0,1,network
15,1,0,0,1,0,0,case_search
7,15,4,0,1,0,0,case_search
5,13,4,0,1,0,0,case_search
9,2,1,0,0,0,1,network
2,10,4,0,0,1,0,hotspot
4,16,0,1,1,0,0,case_search
11,8,2,0,0,1,0,hotspot
15,6,5,1,1,0,0,case_search
1,5,0,1,0,0,1,network
6,20,2,0,1,0,0,case_search
10,4,0,0,1,0,0,case_search
9,6,5,1,0,0,1,network
8,16,1,0,0,0,1,network
12,7,3,1,0,0,1,network
3,17,5,0,0,0,1,network
6,5,1,0,0,1,0,hotspot
11,6,5,0,0,1,0,hotspot
8,2,4,0,1,0,0,case_search
3,17,0,1,0,1,0,hotspot
9,19,3,0,1,0,0,case_search
2,5,1,0,0,0,1,network
14,12,2,0,1,0,0,case_search
1,9,5,1,1,0,0,case_search
5,5,2,0,0,1,0,hotspot
12,3,5,1,1,0,0,case_search
14,16,2,0,0,0,1,network
1,12,5,0,0,0,1,network
3,8,3,1,1,0,0,case_search
2,17,4,1,1,0,0,case_search
9,4,0,0,0,0,1,network
5,10,5,1,0,1,0,hotspot
13,16,5,0,0,1,0,hotspot
3,4,0,1,0,0,1,network
1,3,5,0,0,1,0,hotspot
14,15,5,1,0,0,1,network
7,2,3,0,1,0,0,case_search
15,8,0,0,1,0,0,case_search
12,3,0,1,1,0,0,case_search
6,15,0,0,0,1,0,hotspot
15,12,2,1,0,0,1,network
15,5,1,1,0,0,1,network
14,3,4,0,0,1,0,hotspot
7,11,3,0,0,0,1,network
11,6,0,1,0,1,0,hotspot
8,10,1,1,0,1,0,hotspot
11,10,5,1,0,0,1,network
13,7,1,1,0,1,0,hotspot
5,15,1,1,1,0,0,case_search
9,16,1,1,1,0,0,case_search
11,9,2,1,0,1,0,hotspot
12,14,5,0,0,1,0,hotspot
8,2,5,1,1,0,0,case_search
10,19,4,1,0,0,1,network
5,12,2,0,0,1,0,hotspot
8,4,4,1,0,0,1,network
7,19,3,1,0,1,0,hotspot
9,18,4,0,0,1,0,hotspot
1,9,0,0,0,1,0,hotspot
6,16,2,0,1,0,0,case_search
13,12,3,1,1,0,0,case_search
1,3,5,1,0,1,0,hotspot
14,13,3,1,0,0,1,network
8,1,1,1,0,1,0,hotspot
5,8,4,0,1,0,0,case_search
14,3,2,1,0,1,0,hotspot
10,14,0,0,1,0,0,case_search
11,20,1,0,1,0,0,case_search
10,7,1,1,0,1,0,hotspot
11,18,0,0,0,1,0,hotspot
14,18,2,0,0,1,0,hotspot
14,15,3,1,1,0,0,case_search
12,14,2,1,1,0,0,case_search
3,1,2,0,0,0,1,network
6,10,3,0,0,0,1,network
3,1,3,1,0,1,0,hotspot
11,13,0,1,0,0,1,network
14,8,1,0,0,1,0,hotspot
13,10,3,1,1,0,0,case_search
9,20,0,0,1,0,0,case_search
13,19,3,0,0,1,0,hotspot
4,1,1,1,0,1,0,hotspot
5,16,5,0,1,0,0,case_search
3,16,3,1,1,0,0,case_search
11,1,0,1,0,0,1,network
12,17,3,0,1,0,0,case_search
3,2,0,0,1,0,0,case_search
14,5,1,0,0,0,1,network
1,19,4,1,1,0,0,case_search
4,17,0,1,0,1,0,hotspot
5,1,3,1,1,0,0,case_search
11,4,3,0,1,0,0,case_search
1,17,2,1,0,1,0,hotspot
7,2,4,0,0,0,1,network
7,1,1,1,1,0,0,case_search
4,10,1,0,0,0,1,network
2,17,4,0,0,1,0,hotspot
7,18,4,0,1,0,0,case_search
6,2,0,0,1,0,0,case_search
7,9,0,0,0,1,0,hotspot
13,20,0,0,1,0,0,case_search
1,3,2,1,1,0,0,case_search
12,6,5,1,0,1,0,hotspot
12,6,0,0,1,0,0,case_search
1,6,1,0,1,0,0,case_search
1,15,1,0,0,0,1,network
5,15,2,0,1,0,0,case_search
8,10,4,1,1,0,0,case_search
5,8,5,1,0,0,1,network
2,15,3,0,1,0,0,case_search
12,2,3,0,0,1,0,hotspot
10,10,2,0,1,0,0,case_search
15,9,0,0,0,1,0,hotspot
13,20,3,0,0,0,1,network
8,17,1,0,0,1,0,hotspot
3,17,4,1,1,0,0,case_search
7,6,3,0,1,0,0,case_search
7,20,0,0,0,0,1,network
4,13,2,0,1,0,0,case_search
10,10,0,0,0,1,0,hotspot
14,14,3,0,0,0,1,network
10,9,1,1,0,1,0,hotspot
3,16,2,1,1,0,0,case_search
12,15,2,0,1,0,0,case_search
15,7,0,0,1,0,0,case_search
15,2,4,0,1,0,0,case_search
5,18,4,0,0,1,0,hotspot
14,3,0,1,0,1,0,hotspot
8,2,1,1,0,1,0,hotspot
10,11,3,1,0,1,0,hotspot
13,5,2,0,1,0,0,case_search
1,17,5,1,0,0,1,network
1,11,0,1,0,0,1,network
4,11,4,0,0,1,0,hotspot
14,18,0,1,1,0,0,case_search
12,16,3,1,0,1,0,hotspot
4,16,4,0,1,0,0,case_search
9,2,3,1,0,1,0,hotspot
13,8,2,1,0,0,1,network
7,5,5,1,0,0,1,network
15,10,1,0,0,0,1,network
9,10,1,1,1,0,0,case_search
2,3,2,0,0,0,1,network
8,5,0,0,0,0,1,network
15,18,1,1,1,0,0,case_search
6,18,5,0,0,1,0,hotspot
11,17,5,1,0,0,1,network
9,4,5,0,1,0,0,case_search
5,20,4,0,0,1,0,hotspot
11,8,4,1,0,0,1,network
9,7,0,0,1,0,0,case_search
10,2,3,1,1,0,0,case_search
7,20,5,1,1,0,0,case_search
4,8,1,1,0,0,1,network
7,3,2,0,0,1,0,hotspot
11,3,5,0,0,0,1,network
7,4,4,1,0,1,0,hotspot
4,3,1,0,0,0,1,network
3,17,2,1,0,0,1,network
13,11,3,1,0,1,0,hotspot
8,8,3,1,0,0,1,network
4,5,5,1,0,1,0,hotspot
4,1,4,0,0,1,0,hotspot
1,15,4,0,0,1,0,hotspot
13,13,3,1,1,0,0,case_search
8,3,5,1,0,1,0,hotspot
2,14,3,1,0,1,0,hotspot
10,6,0,0,0,0,1,network
12,10,1,0,0,0,1,network
9,6,3,0,0,1,0,hotspot
6,16,4,1,0,0,1,network
4,12,5,0,1,0,0,case_search
8,11,3,1,0,1,0,hotspot
14,19,3,0,1,0,0,case_search
9,20,3,1,0,1,0,hotspot
15,18,4,1,1,0,0,case_search
6,11,2,1,0,0,1,network
13,2,0,0,0,0,1,network
4,18,2,1,0,0,1,network
12,12,5,1,0,0,1,network
13,3,5,0,0,1,0,hotspot
3,18,1,0,0,0,1,network
13,6,0,1,1,0,0,case_search
5,16,0,1,1,0,0,case_search
13,4,5,0,0,0,1,network
6,4,4,0,0,0,1,network
11,13,4,1,1,0,0,case_search
6,8,4,0,1,0,0,case_search
7,11,2,0,0,0,1,network
2,5,4,1,0,1,0,hotspot
5,4,2,0,0,0,1,network
13,20,4,1,0,1,0,hotspot
14,17,3,1,0,1,0,hotspot
1,7,2,0,1,0,0,case_search
5,8,2,0,0,1,0,hotspot
2,18,0,0,0,0,1,network
2,2,5,0,0,0,1,network
14,4,5,0,0,1,0,hotspot
10,5,1,1,0,0,1,network
9,10,4,0,0,1,0,hotspot
12,2,1,1,1,0,0,case_search
15,19,2,1,0,0,1,network
14,3,3,0,1,0,0,case_search
13,18,4,0,0,1,0,hotspot
4,11,1,1,0,0,1,network
12,2,4,0,1,0,0,case_search
1,1,3,1,1,0,0,case_search
8,13,2,0,0,0,1,network
1,15,0,1,0,0,1,network
14,1,0,1,0,0,1,network
15,2,2,1,0,1,0,hotspot
10,8,0,0,0,0,1,network
13,10,1,1,1,0,0,case_search
15,8,2,1,0,1,0,hotspot
9,12,3,1,1,0,0,case_search
1,6,2,1,0,0,1,network
6,7,5,1,0,0,1,network
9,20,0,0,1,0,0,case_search
14,10,0,1,1,0,0,case_search
12,3,5,0,0,0,1,network
15,2,1,1,1,0,0,case_search
9,15,1,0,0,0,1,network
2,11,0,1,0,1,0,hotspot
2,3,3,1,1,0,0,case_search
1,12,0,1,0,0,1,network
13,3,5,0,0,1,0,hotspot
11,11,5,0,1,0,0,case_search
8,12,2,1,0,0,1,network
12,8,5,0,0,1,0,hotspot
3,4,5,0,0,0,1,network
5,4,5,0,0,1,0,hotspot
11,20,2,1,1,0,0,case_search
3,19,3,0,1,0,0,case_search
2,8,4,0,1,0,0,case_search
5,11,4,1,0,0,1,network
6,19,2,0,1,0,0,case_search
1,13,3,1,0,1,0,hotspot
11,9,1,1,1,0,0,case_search
11,13,4,1,0,1,0,hotspot
4,3,1,1,1,0,0,case_search
8,2,4,0,1,0,0,case_search
1,1,0,0,1,0,0,case_search
8,3,5,1,0,1,0,hotspot
12,3,4,1,0,1,0,hotspot
12,1,1,0,1,0,0,case_search
12,16,1,0,0,1,0,hotspot
9,9,4,1,0,1,0,hotspot
2,20,5,0,0,0,1,network
12,4,5,0,0,1,0,hotspot
13,2,1,0,0,0,1,network
13,18,2,0,0,0,1,network
15,1,0,0,1,0,0,case_search
5,19,0,1,1,0,0,case_search
10,19,1,0,1,0,0,case_search
15,17,1,0,1,0,0,case_search
9,6,3,1,1,0,0,case_search
5,13,1,1,0,1,0,hotspot
4,13,2,0,0,0,1,network
4,20,2,1,0,1,0,hotspot
2,3,2,1,0,1,0,hotspot
10,12,0,1,0,1,0,hotspot
2,1,3,0,0,1,0,hotspot
15,9,0,1,0,1,0,hotspot
2,7,0,0,0,1,0,hotspot
4,10,5,0,0,0,1,network
1,2,5,0,0,1,0,hotspot
2,14,0,0,0,0,1,network
7,6,2,1,0,0,1,network
14,17,0,0,1,0,0,case_search
11,5,4,1,0,0,1,network
2,10,5,0,0,0,1,network
12,18,0,0,1,0,0,case_search
15,16,0,0,0,1,0,hotspot
12,5,1,1,0,0,1,network
8,3,3,1,0,1,0,hotspot
10,19,0,1,0,0,1,network
9,14,5,0,0,0,1,network
6,8,0,0,0,0,1,network
8,15,4,0,1,0,0,case_search
3,19,1,0,1,0,0,case_search
1,7,5,0,1,0,0,case_search
14,12,3,0,1,0,0,case_search
12,3,2,1,1,0,0,case_search
4,12,1,1,1,0,0,case_search
1,7,0,0,0,0,1,network
8,11,3,0,0,1,0,hotspot
13,12,5,0,1,0,0,case_search
6,16,3,1,0,1,0,hotspot
13,5,2,1,0,0,1,network
13,19,5,0,1,0,0,case_search
6,11,0,0,1,0,0,case_search
11,7,4,1,0,0,1,network
8,6,4,1,1,0,0,case_search
15,6,0,0,0,1,0,hotspot
14,16,0,0,1,0,0,case_search
11,16,5,0,0,1,0,hotspot
6,17,1,0,0,0,1,network
12,8,3,1,0,1,0,hotspot
4,2,0,1,0,0,1,network
7,2,3,1,0,1,0,hotspot
13,7,4,0,0,0,1,network
4,9,2,0,0,1,0,hotspot
11,13,3,0,1,0,0,case_search
15,19,4,1,0,0,1,network
14,1,3,0,0,0,1,network
13,13,5,0,1,0,0,case_search
12,16,1,0,0,0,1,network
15,17,5,0,0,0,1,network
7,9,1,0,1,0,0,case_search
10,16,3,0,0,0,1,network
10,15,4,1,0,0,1,network
9,20,2,0,1,0,0,case_search
7,14,4,0,0,0,1,network
13,17,0,1,0,1,0,hotspot
8,16,1,0,1,0,0,case_search
15,3,1,1,0,0,1,network
5,4,0,0,0,0,1,network
12,11,5,0,0,1,0,hotspot
7,17,3,0,0,0,1,network
1,8,1,1,1,0,0,case_search
5,6,2,1,0,0,1,network
14,4,1,1,0,0,1,network
9,7,2,0,0,0,1,network
2,16,1,1,0,0,1,network
6,5,3,1,0,1,0,hotspot
11,9,2,1,0,1,0,hotspot
6,9,4,1,0,1,0,hotspot
9,8,5,1,0,1,0,hotspot
3,1,0,1,1,0,0,case_search
3,11,5,1,0,1,0,hotspot
11,11,5,0,0,0,1,network
7,3,3,0,0,1,0,hotspot
8,2,3,0,1,0,0,case_search
2,5,4,1,0,1,0,hotspot
4,16,1,1,0,1,0,hotspot
4,6,3,1,0,1,0,hotspot
8,5,5,1,0,1,0,hotspot
14,9,4,0,1,0,0,case_search
2,13,2,0,1,0,0,case_search
4,20,5,0,0,1,0,hotspot
11,20,5,0,0,0,1,network
9,13,3,0,1,0,0,case_search
3,7,4,0,0,0,1,network
11,13,5,1,0,1,0,hotspot
3,19,1,1,0,0,1,network
10,8,0,1,1,0,0,case_search
12,13,0,0,0,1,0,hotspot
9,17,3,0,0,1,0,hotspot
5,13,3,1,0,0,1,network
14,7,3,1,1,0,0,case_search
8,11,1,1,1,0,0,case_search
11,2,3,1,0,1,0,hotspot
12,14,1,0,0,1,0,hotspot
7,20,2,1,1,0,0,case_search
10,19,1,0,0,1,0,hotspot
13,15,0,1,0,1,0,hotspot
3,4,4,0,0,1,0,hotspot
15,4,0,0,0,0,1,network
7,7,0,1,0,1,0,hotspot
3,7,3,0,0,0,1,network
13,5,2,1,0,0,1,network
4,9,4,0,0,0,1,network
15,13,0,1,1,0,0,case_search
4,10,0,1,0,0,1,network
10,12,5,1,1,0,0,case_search
2,10,1,0,0,0,1,network
8,16,3,1,1,0,0,case_search
13,13,4,1,0,0,1,network
7,8,4,1,1,0,0,case_search
5,3,1,0,1,0,0,case_search
6,9,0,0,0,0,1,network
15,3,1,1,0,1,0,hotspot
3,1,3,0,0,0,1,network
12,8,3,0,0,0,1,network
11,11,2,1,1,0,0,case_search
12,11,1,0,1,0,0,case_search
5,5,0,1,0,0,1,network
5,3,4,0,0,0,1,network
5,15,4,0,0,1,0,hotspot
8,18,0,0,1,0,0,case_search
5,9,3,1,0,1,0,hotspot
5,18,4,1,0,0,1,network
7,13,2,0,0,1,0,hotspot
7,15,1,0,1,0,0,case_search
15,2,0,0,0,0,1,network
3,4,3,1,0,1,0,hotspot
12,9,3,1,1,0,0,case_search
3,8,4,0,1,0,0,case_search
7,15,5,0,0,0,1,network
13,2,1,1,1,0,0,case_search
7,14,0,0,0,1,0,hotspot
8,15,0,0,1,0,0,case_search
11,18,5,1,1,0,0,case_search
9,1,4,1,0,0,1,network
11,20,2,0,0,0,1,network
8,10,1,0,0,1,0,hotspot
3,19,4,0,0,0,1,network
15,2,0,1,1,0,0,case_search
4,3,4,1,1,0,0,case_search
11,15,4,1,1,0,0,case_search
4,1,1,1,1,0,0,case_search
13,10,0,1,1,0,0,case_search
12,20,4,1,0,1,0,hotspot
15,16,4,1,0,0,1,network
2,9,2,0,0,1,0,hotspot
11,13,2,0,0,0,1,network
3,20,3,1,0,1,0,hotspot
7,1,0,0,0,1,0,hotspot
6,1,1,1,0,1,0,hotspot
7,15,5,0,0,0,1,network
1,17,3,1,0,0,1,network
5,12,4,0,0,1,0,hotspot
7,4,3,0,1,0,0,case_search
3,15,5,0,1,0,0,case_search
11,20,5,1,1,0,0,case_search
12,18,5,1,1,0,0,case_search
2,3,3,0,0,1,0,hotspot
5,6,0,1,1,0,0,case_search
3,12,2,1,0,0,1,network
7,14,4,0,0,1,0,hotspot
7,13,1,1,0,1,0,hotspot
8,13,1,0,1,0,0,case_search
7,19,2,0,0,1,0,hotspot
1,19,4,1,0,1,0,hotspot
8,7,4,0,0,1,0,hotspot
11,17,3,0,0,1,0,hotspot
10,1,0,1,0,1,0,hotspot
10,14,4,1,0,0,1,network
1,15,5,0,0,1,0,hotspot
10,19,3,0,1,0,0,case_search
11,3,2,1,0,0,1,network
1,8,3,1,0,0,1,network
7,10,0,0,1,0,0,case_search
3,15,4,1,0,0,1,network
5,20,0,1,0,1,0,hotspot
5,4,1,0,0,1,0,hotspot
4,10,4,1,1,0,0,case_search
12,19,2,1,1,0,0,case_search
8,1,2,1,0,1,0,hotspot
11,10,3,0,0,1,0,hotspot
5,16,5,1,0,1,0,hotspot
3,14,3,1,1,0,0,case_search
11,11,5,1,1,0,0,case_search
12,14,4,1,1,0,0,case_search
7,9,1,0,0,1,0,hotspot
7,3,1,1,1,0,0,case_search
9,10,2,1,0,1,0,hotspot
8,1,3,0,1,0,0,case_search
2,14,4,0,1,0,0,case_search
4,9,0,1,0,1,0,hotspot
14,1,1,0,1,0,0,case_search
5,6,3,0,0,0,1,network
14,13,1,0,1,0,0,case_search
12,14,0,1,0,1,0,hotspot
5,19,2,1,1,0,0,case_search
15,6,5,0,0,1,0,hotspot
8,19,4,1,1,0,0,case_search
11,20,3,1,1,0,0,case_search
5,1,1,0,1,0,0,case_search
8,13,1,1,0,0,1,network
15,9,1,0,1,0,0,case_search
1,10,5,0,0,0,1,network
4,12,5,1,0,1,0,hotspot
1,12,5,0,0,0,1,network
13,19,1,1,1,0,0,case_search
1,7,0,1,0,1,0,hotspot
6,7,4,0,0,1,0,hotspot
6,12,3,1,0,0,1,network
4,3,4,1,0,1,0,hotspot
6,3,5,1,0,0,1,network
14,6,4,0,0,1,0,hotspot
