ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestSurrenderDate,ArrestType
707,3059,1517,2025-09-14,Arrest
708,1821,2706,2026-06-30,Surrender
709,2433,7701,2022-12-15,Surrender
710,4297,3482,2024-03-28,Surrender
711,2358,3883,2025-03-29,Surrender
712,1810,3134,2026-05-21,Arrest
713,223,3405,2024-09-07,Surrender
714,1271,8656,2022-09-21,Arrest
715,4285,8169,2025-01-02,Surrender
716,670,8422,2026-05-17,Arrest
717,4944,2651,2025-08-17,Surrender
718,4188,5471,2023-05-21,Surrender
719,4597,1689,2022-07-21,Surrender
720,1695,4772,2022-10-08,Arrest
721,489,5114,2023-07-15,Arrest
722,1496,7504,2022-05-08,Arrest
723,190,2479,2025-05-04,Arrest
724,967,8476,2024-08-31,Arrest
725,4992,7268,2026-06-30,Arrest
726,2560,5267,2024-12-17,Arrest
727,4544,8622,2025-03-26,Arrest
728,3510,181,2025-06-15,Arrest
729,1965,5509,2025-06-19,Arrest
730,2961,2992,2022-04-18,Arrest
731,4475,5181,2025-08-16,Arrest
732,4108,1738,2023-10-23,Surrender
733,1158,350,2023-03-27,Arrest
734,843,7382,2023-01-08,Arrest
735,689,6640,2024-03-05,Arrest
736,2084,2099,2022-10-17,Arrest
737,61,6724,2023-06-14,Surrender
738,982,1314,2025-07-27,Arrest
739,552,3429,2024-08-03,Arrest
740,4445,7530,2022-11-23,Arrest
741,44,2681,2026-06-30,Surrender
742,3325,2084,2025-11-30,Arrest
743,4231,3549,2024-01-21,Arrest
744,4917,8570,2024-04-30,Arrest
745,3609,1254,2023-01-19,Arrest
746,4632,3306,2024-08-30,Arrest
747,1291,5736,2025-04-02,Arrest
748,45,4327,2023-09-30,Surrender
749,3532,8436,2026-06-30,Arrest
750,2356,4036,2023-02-15,Surrender
751,4031,7879,2025-01-19,Arrest
752,4972,8457,2024-10-09,Arrest
753,3132,767,2024-10-20,Arrest
754,4553,6450,2022-12-20,Arrest
755,1844,5621,2023-09-21,Surrender
756,819,626,2024-11-17,Arrest
757,905,1570,2025-08-31,Arrest
758,909,869,2025-04-17,Arrest
759,485,8485,2024-10-28,Arrest
760,93,677,2022-11-11,Arrest
761,1139,6067,2026-06-27,Surrender
762,475,4305,2025-11-02,Arrest
763,2689,2261,2023-05-02,Arrest
764,1653,4354,2024-11-05,Arrest
765,3012,4396,2025-12-02,Surrender
766,4750,6396,2023-06-03,Arrest
767,1752,3173,2024-05-08,Surrender
768,2565,1700,2024-02-23,Surrender
769,142,6662,2023-11-25,Arrest
770,2203,3258,2025-02-24,Arrest
771,4120,941,2024-05-01,Surrender
772,1390,4508,2022-02-14,Arrest
773,3244,5087,2025-06-19,Arrest
774,2934,8655,2025-12-23,Arrest
775,2476,5028,2023-11-27,Surrender
776,4657,711,2024-09-22,Arrest
777,4693,5827,2025-07-24,Arrest
778,314,1579,2026-06-24,Arrest
779,2204,5850,2026-05-09,Surrender
780,135,6456,2025-09-10,Arrest
781,292,4330,2025-03-07,Arrest
782,4246,7166,2022-06-23,Arrest
783,1939,8670,2024-11-13,Arrest
784,1117,7285,2025-10-14,Arrest
785,1134,3807,2025-11-06,Arrest
786,2199,5412,2025-05-23,Arrest
787,1239,587,2024-07-16,Arrest
788,2308,6082,2023-12-22,Arrest
789,4529,6413,2023-02-25,Arrest
790,422,6327,2025-11-04,Arrest
791,3022,5364,2024-09-02,Arrest
792,3146,2819,2024-08-06,Arrest
793,3685,8185,2024-08-29,Arrest
794,618,5675,2026-01-30,Surrender
795,1431,2139,2025-08-20,Arrest
796,3237,6530,2025-09-09,Arrest
797,3749,4398,2025-11-20,Arrest
798,2864,7817,2023-01-05,Arrest
799,4302,2252,2022-03-01,Surrender
800,345,173,2023-03-08,Arrest
801,321,4939,2025-11-11,Arrest
802,4569,5921,2022-09-29,Surrender
803,2928,3602,2022-11-18,Arrest
804,4373,1484,2023-09-02,Surrender
805,4010,5600,2024-02-06,Arrest
806,4466,120,2023-08-08,Surrender
807,4801,4715,2022-04-06,Arrest
808,3473,268,2023-10-24,Surrender
809,3386,7053,2024-04-16,Arrest
810,1157,6597,2023-06-07,Arrest
811,2653,5880,2024-05-02,Arrest
812,4828,3419,2025-06-21,Arrest
813,2983,551,2026-06-19,Arrest
814,4508,7454,2025-06-12,Arrest
815,760,6720,2023-03-15,Arrest
816,3505,2717,2024-09-19,Arrest
817,987,1722,2025-03-27,Arrest
818,993,8275,2024-11-02,Surrender
819,4389,4611,2025-05-24,Arrest
820,1462,6427,2025-06-17,Surrender
821,2407,7503,2025-09-16,Arrest
822,1849,2320,2023-05-18,Arrest
823,1909,1624,2026-06-30,Arrest
824,2350,8216,2026-02-09,Arrest
825,1000,534,2023-05-26,Arrest
826,4634,5479,2023-08-04,Arrest
827,860,4100,2022-08-30,Surrender
828,112,6179,2024-09-17,Surrender
829,1457,5502,2024-09-03,Surrender
830,1960,66,2024-08-15,Arrest
831,3447,2305,2024-02-17,Arrest
832,655,4773,2026-02-28,Arrest
833,4248,3951,2022-05-08,Arrest
834,1372,5445,2025-08-03,Arrest
835,4180,355,2024-08-08,Arrest
836,3959,4451,2026-06-06,Surrender
837,4805,744,2025-05-28,Arrest
838,2389,8294,2024-04-09,Arrest
839,2002,2692,2025-03-17,Arrest
840,4800,1194,2022-05-14,Arrest
841,4696,1702,2026-06-30,Arrest
842,815,2934,2023-02-19,Arrest
843,2455,2985,2025-07-27,Surrender
844,2951,7145,2022-02-27,Arrest
845,3927,1531,2025-02-14,Arrest
846,3546,6341,2023-06-12,Arrest
847,3157,473,2025-08-24,Surrender
848,2752,3026,2022-10-13,Surrender
849,3214,8556,2022-04-17,Arrest
850,4928,909,2025-02-16,Surrender
851,79,7766,2022-08-30,Arrest
852,295,2030,2026-05-02,Arrest
853,4790,1863,2024-12-23,Arrest
854,2514,5567,2024-04-15,Arrest
855,4392,324,2024-09-24,Arrest
856,3672,5519,2022-05-13,Arrest
857,2610,5041,2025-08-26,Surrender
858,4245,7350,2025-02-12,Arrest
859,4059,1453,2025-09-05,Arrest
860,2376,3102,2022-09-04,Arrest
861,3,3379,2025-08-27,Arrest
862,3673,5877,2022-08-15,Arrest
863,2363,867,2023-03-13,Surrender
864,4902,8073,2024-03-16,Arrest
865,1278,731,2025-10-15,Surrender
866,1225,1177,2022-06-20,Arrest
867,1584,7933,2025-12-02,Arrest
868,443,4191,2025-11-02,Arrest
869,1849,2318,2023-05-30,Arrest
870,4366,6383,2023-03-17,Arrest
871,2082,4986,2026-03-22,Surrender
872,2483,1671,2026-04-19,Surrender
873,83,7289,2026-06-30,Arrest
874,4438,7822,2026-05-19,Arrest
875,1304,834,2023-06-24,Surrender
876,605,2827,2025-03-16,Arrest
877,2367,3162,2024-09-02,Arrest
878,2814,519,2022-03-02,Arrest
879,4991,4373,2026-03-18,Arrest
880,1661,7606,2022-09-24,Surrender
881,2446,1480,2024-09-23,Arrest
882,4040,7846,2023-04-10,Arrest
883,4329,7960,2023-11-06,Arrest
884,271,4356,2025-04-26,Arrest
885,841,7225,2025-12-23,Arrest
886,3419,1681,2022-12-28,Arrest
887,747,3269,2024-09-15,Arrest
888,4656,1447,2025-09-27,Arrest
889,3392,7833,2024-04-29,Surrender
890,3845,7613,2025-02-27,Arrest
891,1824,5093,2025-11-03,Arrest
892,3166,2089,2025-02-11,Surrender
893,678,7291,2022-06-22,Arrest
894,1957,6108,2023-03-15,Surrender
895,2829,1296,2026-02-10,Arrest
896,4279,4114,2025-03-14,Arrest
897,3152,7523,2023-10-24,Surrender
898,2733,1544,2024-04-07,Arrest
899,773,3079,2025-02-17,Arrest
900,363,5796,2024-08-09,Surrender
901,3147,5492,2024-03-14,Arrest
902,2384,1079,2025-12-20,Arrest
903,1934,4776,2026-05-24,Surrender
904,2129,8690,2022-04-05,Arrest
905,581,6028,2025-10-27,Arrest
906,3103,1840,2024-05-09,Arrest
907,256,1143,2024-02-24,Surrender
908,2736,5014,2024-09-14,Surrender
909,4683,5678,2025-03-13,Arrest
910,619,8578,2022-06-20,Arrest
911,3540,4582,2024-12-02,Arrest
912,1266,2645,2022-05-05,Arrest
913,166,5220,2023-06-08,Arrest
914,1038,8272,2022-10-06,Surrender
915,883,4142,2023-07-24,Arrest
916,1191,1804,2023-01-03,Arrest
917,2771,7052,2025-08-27,Arrest
918,4430,1644,2024-04-08,Arrest
919,3435,7733,2022-08-15,Surrender
920,2926,1196,2024-07-14,Arrest
921,4967,6858,2025-05-06,Arrest
922,1942,5012,2025-03-30,Arrest
923,3291,1157,2025-06-24,Arrest
924,2080,6569,2025-08-28,Arrest
925,2544,7866,2024-07-07,Surrender
926,2224,178,2024-01-14,Arrest
927,2577,4383,2023-06-13,Arrest
928,2948,133,2023-02-15,Arrest
929,4184,1533,2023-06-05,Arrest
930,2060,1321,2026-02-20,Arrest
931,781,6694,2025-08-10,Arrest
932,4163,3559,2024-06-15,Arrest
933,246,1528,2025-02-28,Arrest
934,3448,1,2026-06-30,Arrest
935,2418,6954,2025-12-04,Arrest
936,2715,7829,2022-10-24,Arrest
937,2376,3103,2022-08-10,Arrest
938,4548,6539,2023-09-02,Arrest
939,1632,3239,2022-08-29,Arrest
940,3208,5817,2025-05-17,Arrest
941,2785,8515,2022-03-07,Arrest
942,4869,6628,2025-12-11,Arrest
943,4027,3297,2024-03-16,Surrender
944,1939,8671,2024-10-21,Arrest
945,2118,4713,2024-07-03,Arrest
946,1723,150,2022-08-19,Arrest
947,2832,2068,2022-06-29,Arrest
948,1021,4819,2026-03-31,Arrest
949,4324,5707,2025-06-04,Arrest
950,4508,7455,2025-07-20,Surrender
951,821,412,2023-03-04,Arrest
952,3584,409,2022-07-13,Surrender
953,2888,2355,2025-05-08,Surrender
954,18,4473,2023-11-02,Arrest
955,2180,3067,2023-02-19,Arrest
956,4883,158,2024-11-04,Surrender
957,1583,6429,2023-12-16,Surrender
958,727,7813,2025-07-25,Arrest
959,4468,8049,2023-06-01,Arrest
960,4753,6300,2024-07-02,Arrest
961,2246,2019,2025-08-17,Arrest
962,721,6912,2025-05-11,Arrest
963,3497,6521,2026-06-30,Surrender
964,4343,200,2024-08-30,Arrest
965,2521,7956,2023-12-13,Arrest
966,1531,713,2024-05-14,Arrest
967,4629,4741,2024-02-11,Arrest
968,2742,8101,2026-04-14,Arrest
969,162,3746,2022-12-06,Arrest
970,1209,38,2025-06-04,Arrest
971,4977,2234,2026-06-30,Arrest
972,2834,6423,2022-05-19,Arrest
973,751,2880,2022-08-16,Surrender
974,1166,2392,2022-12-07,Arrest
975,1415,4830,2025-08-21,Arrest
976,1277,6254,2026-06-30,Arrest
977,3488,1503,2026-01-02,Arrest
978,123,6274,2024-06-12,Surrender
979,3583,5122,2023-06-08,Surrender
980,4557,5172,2025-01-13,Arrest
981,2569,82,2024-01-18,Surrender
982,4723,6602,2023-08-15,Arrest
983,73,6001,2024-03-27,Arrest
984,2374,3059,2023-09-19,Arrest
985,1874,4946,2026-06-30,Surrender
986,3574,1766,2023-07-05,Arrest
987,474,928,2022-10-20,Arrest
988,2752,3028,2022-11-06,Arrest
989,378,880,2022-03-26,Arrest
990,908,2886,2023-03-24,Arrest
991,1073,4937,2024-06-26,Arrest
992,2247,6622,2023-02-01,Arrest
993,3042,4246,2026-01-22,Arrest
994,752,1609,2024-12-28,Arrest
995,4026,96,2024-09-10,Arrest
996,2745,2112,2024-06-11,Arrest
997,2188,5139,2025-08-04,Arrest
998,4640,8088,2023-06-06,Arrest
999,3277,6811,2022-12-15,Arrest
1000,4516,2304,2026-06-30,Arrest
1001,692,2581,2025-11-07,Surrender
1002,1043,5629,2024-02-06,Arrest
1003,915,4727,2023-04-20,Surrender
1004,2450,2496,2022-06-18,Surrender
1005,1252,4906,2024-12-07,Arrest
1006,3271,2918,2022-05-18,Arrest
1007,318,8536,2025-12-21,Surrender
1008,1674,1057,2024-01-11,Arrest
1009,4142,795,2026-03-16,Surrender
1010,1671,6821,2025-03-22,Surrender
1011,4516,2303,2026-06-12,Arrest
1012,1522,4538,2022-04-15,Arrest
1013,4002,5310,2022-08-22,Arrest
1014,4111,2955,2023-06-28,Surrender
1015,2793,6027,2024-01-06,Arrest
1016,4425,6776,2023-12-01,Arrest
1017,4980,252,2022-06-16,Arrest
1018,366,2841,2026-03-10,Arrest
1019,2731,335,2023-04-05,Arrest
1020,2499,2674,2023-01-11,Arrest
1021,484,2158,2022-09-04,Arrest
1022,4994,8070,2022-12-29,Arrest
1023,998,7636,2023-09-27,Arrest
1024,4289,2190,2024-02-28,Surrender
1025,2483,1672,2026-04-02,Arrest
1026,1490,7243,2024-01-27,Surrender
1027,1933,3590,2025-11-15,Arrest
1028,298,8585,2023-08-17,Arrest
1029,4381,2226,2023-04-04,Surrender
1030,146,7508,2023-10-28,Arrest
1031,424,5552,2024-10-16,Arrest
1032,4936,1035,2025-04-30,Surrender
1033,3867,2901,2022-08-19,Arrest
1034,4446,1666,2025-10-31,Arrest
1035,1382,5418,2025-03-05,Arrest
1036,4785,3967,2024-12-08,Arrest
1037,2503,6363,2023-12-23,Surrender
1038,4362,7056,2022-07-05,Arrest
1039,91,4148,2023-10-08,Arrest
1040,2297,3086,2024-11-21,Surrender
1041,1040,3065,2026-03-02,Arrest
1042,3895,3320,2025-01-12,Arrest
1043,276,5134,2025-12-14,Arrest
1044,1118,1979,2025-04-18,Surrender
1045,1173,6556,2024-05-10,Surrender
1046,3385,4632,2022-06-10,Surrender
1047,3983,1563,2026-02-02,Arrest
1048,4975,7088,2025-05-01,Arrest
1049,4904,5831,2022-10-16,Arrest
1050,3282,6891,2025-09-20,Arrest
1051,4064,8095,2025-03-27,Surrender
1052,1604,5881,2023-09-03,Surrender
1053,2109,7534,2025-09-06,Surrender
1054,2430,2639,2022-10-22,Surrender
1055,3148,5994,2025-11-11,Arrest
1056,3182,504,2025-05-11,Arrest
1057,1030,1776,2023-08-10,Arrest
1058,3052,275,2024-12-19,Arrest
1059,18,4472,2023-11-24,Arrest
1060,2718,4448,2023-03-13,Arrest
1061,2169,4996,2023-08-06,Arrest
1062,4061,6422,2024-08-24,Surrender
1063,1858,6338,2023-02-22,Arrest
1064,1012,8171,2025-07-31,Surrender
1065,2305,684,2023-08-13,Surrender
1066,2824,7355,2025-12-15,Arrest
1067,1619,998,2025-06-16,Arrest
1068,1447,1727,2022-06-26,Arrest
1069,406,4082,2023-12-05,Arrest
1070,3007,5389,2023-09-25,Surrender
1071,2404,745,2024-07-10,Surrender
1072,2567,7235,2024-07-08,Surrender
1073,3225,3880,2022-08-22,Arrest
1074,1967,2729,2023-08-22,Arrest
1075,1487,5649,2023-09-20,Surrender
1076,2343,3480,2024-06-29,Arrest
1077,2680,4263,2025-04-22,Arrest
1078,3534,6101,2022-09-10,Arrest
1079,4149,8511,2023-11-28,Surrender
1080,2227,2868,2023-11-24,Arrest
1081,201,983,2022-11-14,Arrest
1082,4313,80,2026-06-30,Arrest
1083,1476,6688,2022-05-19,Arrest
1084,390,2997,2022-09-05,Arrest
1085,587,1953,2024-10-23,Arrest
1086,2853,7557,2023-04-16,Arrest
1087,1385,6138,2022-06-13,Arrest
1088,3534,6102,2022-10-03,Arrest
1089,4131,5423,2023-05-13,Arrest
1090,3210,446,2025-03-14,Arrest
1091,1588,6419,2023-09-18,Arrest
1092,1720,4626,2026-06-30,Arrest
1093,4549,5016,2024-02-17,Arrest
1094,3644,6621,2024-02-18,Surrender
1095,3789,6984,2024-01-07,Arrest
1096,4939,1663,2025-02-22,Arrest
1097,2340,1778,2024-09-27,Arrest
1098,1743,69,2023-11-08,Arrest
1099,3366,49,2023-07-11,Surrender
1100,4093,1054,2025-11-24,Arrest
1101,4024,3536,2026-06-23,Arrest
1102,4745,6886,2023-05-07,Surrender
1103,3616,3106,2025-05-25,Arrest
1104,4602,7570,2025-04-20,Arrest
1105,4218,1881,2025-05-02,Arrest
1106,1979,2919,2026-06-09,Arrest
1107,4987,394,2023-11-12,Surrender
1108,2374,3060,2023-09-02,Arrest
1109,1662,231,2023-10-15,Arrest
1110,3361,42,2023-10-20,Arrest
1111,3134,3886,2023-07-29,Arrest
1112,1122,4707,2023-12-23,Arrest
1113,4768,7436,2024-03-11,Arrest
1114,3065,3899,2025-04-26,Arrest
1115,192,7691,2025-10-23,Surrender
1116,4594,7308,2024-09-16,Arrest
1117,2030,6709,2023-12-05,Arrest
1118,3588,2128,2024-07-26,Arrest
1119,690,3915,2023-02-26,Surrender
1120,1055,8274,2025-02-19,Arrest
1121,2181,2167,2025-08-25,Arrest
1122,1381,5772,2026-03-01,Surrender
1123,778,2373,2026-04-06,Surrender
1124,1526,62,2025-06-20,Arrest
1125,1563,4102,2023-12-23,Surrender
1126,4498,4253,2024-06-23,Arrest
1127,140,4948,2022-04-23,Arrest
1128,978,403,2024-12-24,Arrest
1129,2731,333,2023-04-08,Arrest
1130,3808,7978,2023-04-23,Arrest
1131,4985,1010,2024-05-26,Surrender
1132,199,6210,2023-01-31,Arrest
1133,4101,7403,2024-06-16,Arrest
1134,326,6371,2023-03-08,Surrender
1135,3061,7011,2023-04-21,Arrest
1136,475,4303,2025-10-26,Arrest
1137,3519,3788,2025-02-10,Arrest
1138,2597,6690,2022-02-28,Surrender
1139,4571,6163,2023-03-29,Arrest
1140,4814,7238,2024-11-28,Arrest
1141,4055,7206,2023-12-30,Arrest
1142,25,5670,2026-03-08,Arrest
1143,3516,3207,2025-09-09,Surrender
1144,3821,3143,2026-04-30,Arrest
1145,2523,5230,2023-10-27,Arrest
1146,2690,2860,2025-01-25,Arrest
1147,3947,6235,2026-06-30,Arrest
1148,750,707,2022-09-19,Arrest
1149,3254,4487,2023-08-25,Arrest
1150,886,3128,2024-01-29,Arrest
1151,2699,6307,2026-03-09,Arrest
1152,3547,5582,2025-03-02,Arrest
1153,3478,6748,2026-06-30,Arrest
1154,299,697,2025-09-05,Surrender
1155,1027,1104,2024-04-24,Arrest
1156,423,4839,2024-10-04,Arrest
1157,2138,380,2024-08-05,Surrender
1158,3442,7492,2024-01-23,Arrest
1159,4888,6991,2026-03-17,Arrest
1160,3657,8016,2023-03-10,Surrender
1161,287,3843,2026-04-29,Arrest
1162,3661,5779,2023-11-20,Arrest
1163,2138,382,2024-07-15,Surrender
1164,3080,1617,2023-08-12,Arrest
1165,2662,1471,2026-06-30,Arrest
1166,4299,8663,2025-01-28,Arrest
1167,4249,4975,2023-07-17,Surrender
1168,3983,1562,2026-02-12,Surrender
1169,1516,7024,2024-05-15,Arrest
1170,4733,6261,2024-09-22,Arrest
1171,1237,3151,2024-09-14,Arrest
1172,1536,7543,2023-02-17,Arrest
1173,2040,3499,2022-08-16,Arrest
1174,2989,4234,2023-11-10,Surrender
1175,894,4055,2024-10-17,Surrender
1176,4152,5515,2022-04-09,Arrest
1177,2943,8392,2023-11-17,Arrest
1178,4824,5264,2023-10-10,Surrender
1179,2412,859,2024-05-26,Arrest
1180,4678,2518,2026-06-04,Arrest
1181,668,3762,2025-07-23,Arrest
1182,649,8610,2022-07-28,Arrest
1183,889,1537,2026-06-30,Arrest
1184,3744,1982,2026-06-30,Surrender
1185,836,1492,2025-09-28,Surrender
1186,4911,4123,2026-03-14,Arrest
1187,2974,2273,2025-01-22,Surrender
1188,559,3371,2022-05-03,Arrest
1189,4510,1791,2026-03-28,Surrender
1190,2483,1673,2026-03-30,Surrender
1191,1691,7884,2025-05-10,Arrest
1192,3677,3414,2024-07-15,Arrest
1193,1401,1719,2024-05-26,Arrest
1194,1359,7175,2026-03-31,Arrest
1195,4716,2009,2026-05-13,Surrender
1196,886,3129,2024-01-04,Arrest
1197,4191,5163,2024-11-14,Arrest
1198,1177,5124,2022-12-06,Arrest
1199,2424,8308,2024-06-09,Arrest
1200,2031,6524,2022-09-18,Arrest
1201,3346,215,2022-10-07,Surrender
1202,4764,7004,2023-10-27,Arrest
1203,2618,5835,2026-06-30,Arrest
1204,704,863,2026-06-30,Arrest
1205,735,7804,2025-08-26,Surrender
1206,2665,6670,2023-08-01,Arrest
1207,238,5485,2023-03-31,Arrest
1208,2581,7081,2022-04-23,Arrest
1209,1814,182,2024-11-11,Arrest
1210,1886,6600,2023-07-28,Surrender
1211,4461,5708,2024-12-08,Arrest
1212,4541,3308,2022-07-29,Arrest
1213,2141,5029,2024-09-01,Surrender
1214,880,2511,2024-09-10,Arrest
1215,4519,1433,2024-08-12,Arrest
1216,581,6030,2025-10-12,Arrest
1217,999,4547,2026-04-03,Arrest
1218,3034,4167,2026-04-14,Arrest
1219,3490,7402,2022-04-08,Arrest
1220,1005,545,2025-01-01,Surrender
1221,3706,8042,2024-09-02,Arrest
1222,2035,2499,2025-12-18,Arrest
1223,363,5795,2024-05-21,Arrest
1224,1718,1331,2025-05-09,Arrest
1225,1929,5293,2025-03-28,Arrest
1226,3964,6611,2023-11-11,Arrest
1227,1149,8439,2022-04-06,Arrest
1228,3768,4211,2023-12-08,Arrest
1229,2811,6411,2025-08-16,Surrender
1230,426,3209,2026-05-30,Arrest
1231,3971,5666,2022-09-02,Arrest
1232,4182,7251,2025-04-11,Arrest
1233,2895,7040,2023-02-21,Arrest
1234,3060,8497,2022-08-04,Arrest
1235,1419,5609,2023-02-22,Arrest
1236,3228,5153,2023-06-07,Arrest
1237,3566,7319,2024-11-01,Arrest
1238,215,2716,2025-07-19,Arrest
1239,2166,6637,2023-08-25,Arrest
1240,3269,6914,2024-08-04,Surrender
1241,3734,8136,2025-01-27,Arrest
1242,619,8577,2022-08-04,Arrest
1243,4472,5077,2024-01-07,Arrest
1244,4546,3019,2024-07-20,Arrest
1245,199,6212,2023-02-04,Arrest
1246,1713,7049,2025-10-19,Arrest
1247,4273,4051,2023-07-11,Surrender
1248,2825,4818,2024-07-14,Surrender
1249,3479,7031,2023-01-05,Arrest
1250,4470,3329,2024-05-10,Arrest
1251,894,4056,2024-08-22,Arrest
1252,2647,8547,2023-08-25,Surrender
1253,1317,3756,2026-01-06,Arrest
1254,2336,7604,2025-10-23,Arrest
1255,1826,5571,2026-02-14,Arrest
1256,1808,1769,2024-01-30,Arrest
1257,3527,6134,2022-03-08,Arrest
1258,1244,3247,2025-09-30,Arrest
1259,4280,6177,2022-11-12,Arrest
1260,4885,7239,2026-04-16,Arrest
1261,3294,1245,2025-10-30,Arrest
1262,426,3210,2026-05-13,Arrest
1263,3537,3922,2023-05-05,Arrest
1264,1648,6175,2023-06-09,Arrest
1265,3900,3652,2025-03-18,Arrest
1266,2452,6681,2022-04-10,Arrest
1267,2845,577,2022-08-01,Arrest
1268,2081,4421,2022-10-05,Arrest
1269,2052,1167,2022-05-10,Arrest
1270,2299,2493,2025-03-18,Arrest
1271,469,416,2026-06-30,Arrest
1272,3064,8409,2023-06-09,Surrender
1273,2864,7814,2023-02-11,Arrest
1274,319,5481,2024-06-21,Arrest
1275,1314,760,2023-01-29,Surrender
1276,1838,4602,2026-06-30,Arrest
1277,4043,1202,2023-04-13,Arrest
1278,188,2292,2025-04-14,Arrest
1279,3733,6062,2025-08-28,Surrender
1280,2137,7110,2024-03-11,Arrest
1281,960,4437,2026-02-14,Arrest
1282,82,3693,2024-09-10,Arrest
1283,1803,3280,2022-06-27,Arrest
1284,4090,329,2024-11-03,Arrest
1285,1567,5501,2022-03-16,Surrender
1286,1949,4542,2024-06-15,Surrender
1287,3957,2866,2026-06-30,Arrest
1288,4620,3871,2025-06-07,Arrest
1289,1301,6367,2026-03-28,Surrender
1290,2082,4983,2026-03-16,Surrender
1291,1050,1112,2024-09-28,Arrest
1292,1833,1993,2022-04-23,Surrender
1293,3321,6452,2026-05-18,Arrest
1294,3080,1618,2023-08-14,Arrest
1295,1089,2755,2024-04-09,Surrender
1296,4019,1282,2025-06-28,Arrest
1297,3656,3615,2026-01-05,Arrest
1298,4339,1871,2023-11-19,Arrest
1299,2312,5415,2024-05-20,Surrender
1300,1001,6150,2023-07-10,Arrest
1301,1732,1731,2026-05-25,Surrender
1302,703,7470,2022-04-20,Arrest
1303,628,6835,2026-02-18,Arrest
1304,1074,971,2022-06-07,Arrest
1305,3043,5970,2023-10-27,Arrest
1306,2719,3520,2023-09-12,Arrest
1307,3694,3323,2024-12-11,Arrest
1308,4442,5782,2025-12-12,Arrest
1309,2960,5788,2025-04-15,Arrest
1310,4272,2604,2022-12-27,Surrender
1311,2523,5229,2023-10-28,Arrest
1312,3579,1283,2024-02-08,Arrest
1313,1145,4652,2024-06-04,Surrender
1314,2493,1920,2023-11-24,Arrest
1315,4044,8390,2025-08-30,Surrender
1316,1774,8197,2024-03-02,Arrest
1317,4148,4236,2024-04-22,Surrender
1318,526,1375,2024-10-29,Arrest
1319,3217,5791,2023-11-09,Arrest
1320,1035,5794,2026-04-03,Arrest
1321,4027,3298,2024-01-02,Arrest
1322,3720,6054,2023-05-13,Arrest
1323,3539,6516,2024-02-05,Surrender
1324,2617,8150,2025-06-28,Arrest
1325,1363,1650,2023-11-13,Arrest
1326,2557,1299,2024-07-11,Arrest
1327,3761,3768,2025-02-18,Surrender
1328,1104,741,2023-01-26,Arrest
1329,4642,8569,2022-11-03,Arrest
1330,3496,7387,2024-12-12,Arrest
1331,4462,6555,2025-02-06,Arrest
1332,408,8371,2024-07-19,Arrest
1333,4909,5654,2022-09-21,Surrender
1334,3407,2664,2026-06-04,Arrest
1335,4530,2178,2022-07-24,Arrest
1336,2176,4743,2024-02-04,Surrender
1337,4017,8426,2023-05-09,Surrender
1338,4911,4122,2026-01-24,Arrest
1339,3143,3411,2022-02-15,Arrest
1340,4669,8286,2026-06-30,Arrest
1341,4834,436,2026-05-24,Arrest
1342,1294,8503,2026-02-16,Arrest
1343,3514,7389,2025-11-28,Arrest
1344,1952,309,2024-10-23,Arrest
1345,2682,7266,2026-06-30,Surrender
1346,816,88,2024-09-03,Arrest
1347,4104,4351,2024-02-12,Arrest
1348,4176,4519,2022-03-17,Arrest
1349,349,1021,2024-12-11,Arrest
1350,4199,1898,2024-05-02,Arrest
1351,4948,2274,2023-08-16,Arrest
1352,1002,6580,2026-02-16,Arrest
1353,3484,6271,2024-12-24,Arrest
1354,4275,7953,2026-01-11,Surrender
1355,4583,4863,2024-10-27,Surrender
1356,3464,7399,2022-05-06,Arrest
1357,2107,2603,2022-10-25,Arrest
1358,4263,258,2024-02-02,Arrest
1359,1654,4788,2026-03-10,Surrender
1360,3273,289,2024-09-30,Arrest
1361,2997,4388,2024-04-03,Arrest
1362,4789,7275,2022-11-08,Arrest
1363,670,8421,2026-02-27,Arrest
1364,4636,1418,2025-05-29,Arrest
1365,250,5526,2024-02-01,Surrender
1366,1871,2134,2023-11-29,Arrest
1367,4595,2088,2025-04-17,Surrender
1368,1610,1386,2026-03-26,Arrest
1369,1355,738,2023-12-02,Arrest
1370,218,5379,2026-03-03,Arrest
1371,2359,3119,2025-10-25,Arrest
1372,50,6831,2024-09-17,Arrest
1373,3308,544,2025-01-30,Arrest
1374,1556,6979,2026-06-30,Arrest
1375,15,8253,2022-02-05,Arrest
1376,344,3681,2025-10-19,Arrest
1377,1138,5518,2023-09-18,Arrest
1378,3542,3782,2024-04-12,Arrest
1379,3455,2058,2023-06-27,Arrest
1380,4303,2517,2023-04-17,Arrest
1381,3506,8591,2025-02-07,Arrest
1382,2700,7987,2023-05-05,Arrest
1383,2729,1510,2023-05-11,Arrest
1384,2411,801,2024-02-07,Arrest
