"gravity_level","days_since_latest","station_case_volume","crime_type_volume","accused_count","repeat_accused_count","arrest_count","arrest_rate_percent","risk_class_id"
"2","541","1095","8965","1","1","1","100","0"
"3","917","1001","7161","1","1","1","100","1"
"4","352","965","5932","1","0","1","100","1"
"2","766","995","8901","2","2","1","50","0"
"5","605","983","5147","1","0","1","100","2"
"3","166","1010","7042","1","0","1","100","0"
"3","204","1095","7042","2","2","2","100","2"
"5","993","980","5147","1","0","1","100","2"
"3","475","1017","7115","2","1","1","50","1"
"2","663","991","8965","1","0","1","100","0"
"2","969","971","8901","2","2","1","50","0"
"5","68","976","5051","2","2","1","50","2"
"3","676","1095","7042","2","2","1","50","1"
"3","18","972","7161","2","1","1","50","1"
"3","1497","1009","7161","4","4","3","75","2"
"2","1042","1005","8965","2","1","2","100","0"
"4","1285","985","5816","1","0","1","100","1"
"4","760","994","5916","1","1","1","100","1"
"5","1550","985","4897","2","2","2","100","2"
"5","255","1037","5051","1","0","0","0","2"
"2","194","1023","8790","3","2","3","100","1"
"3","195","1020","7018","1","0","1","100","0"
"2","614","956","8790","1","0","1","100","0"
"3","764","974","7115","1","1","0","0","1"
"3","1420","956","7115","2","1","2","100","0"
"2","142","989","8965","4","3","3","75","2"
"2","577","983","8790","2","1","2","100","0"
"3","129","978","7161","2","1","1","50","1"
"2","1424","978","8901","1","1","0","0","0"
"2","1640","990","8901","1","0","0","0","0"
"2","657","999","8901","1","0","1","100","0"
"3","55","1085","7161","1","1","1","100","1"
"5","524","972","5051","3","2","2","67","2"
"3","379","1002","7018","2","2","1","50","1"
"3","521","968","7161","1","0","0","0","0"
"3","128","1020","7115","2","2","2","100","1"
"2","318","974","8965","3","1","2","67","0"
"3","321","943","7018","2","1","2","100","0"
"4","500","981","5916","4","1","3","75","2"
"5","5","1027","5051","4","2","4","100","2"
"2","1398","975","8901","2","1","2","100","0"
"4","48","1019","5932","1","1","1","100","2"
"5","696","949","4897","1","1","1","100","2"
"3","1556","1024","7018","2","2","2","100","1"
"2","768","1042","8901","1","1","0","0","0"
"3","253","1040","7115","1","1","0","0","1"
"4","1538","1032","5816","1","0","1","100","1"
"3","450","1047","7187","1","0","1","100","1"
"2","819","973","8965","1","0","1","100","0"
"5","915","940","5051","1","0","1","100","1"
"5","246","1016","5147","1","1","1","100","2"
"3","299","1037","7161","2","1","0","0","1"
"5","208","1095","5147","1","1","0","0","2"
"5","1614","1009","4897","4","4","3","75","2"
"2","858","987","8901","3","0","2","67","0"
"3","1262","988","7115","4","3","4","100","2"
"2","1296","973","8965","1","1","1","100","0"
"3","314","992","7161","2","2","2","100","2"
"3","1454","997","7115","1","0","1","100","0"
"3","112","938","7115","1","0","1","100","0"
"3","836","994","7018","2","1","1","50","1"
"2","1178","1034","8965","1","0","1","100","0"
"3","116","943","7042","1","1","1","100","0"
"4","143","980","5816","1","0","1","100","1"
"5","1359","1027","4897","2","0","2","100","2"
"2","1518","1004","8790","2","2","0","0","0"
"3","1377","1020","7161","1","1","1","100","0"
"4","433","951","5932","1","1","0","0","2"
"5","1589","986","5147","1","1","1","100","2"
"4","15","967","5816","2","2","2","100","2"
"4","122","1024","5816","2","0","0","0","2"
"3","686","1030","7161","2","1","1","50","1"
"3","955","1000","7115","1","0","1","100","0"
"5","1265","978","4897","3","3","3","100","2"
"2","598","1020","8790","4","2","3","75","1"
"4","884","1009","5816","1","1","1","100","1"
"2","128","983","8790","3","1","3","100","0"
"3","162","1017","7187","2","2","1","50","2"
"5","1524","975","5147","1","1","1","100","2"
"5","1626","1001","5062","1","0","1","100","2"
"5","64","986","5062","1","1","1","100","2"
"4","167","968","5932","3","2","3","100","2"
"3","859","972","7187","2","2","1","50","1"
"3","1550","994","7115","3","1","0","0","1"
"3","1023","978","7187","3","3","3","100","2"
"4","955","1035","5916","1","1","0","0","2"
"3","437","1047","7187","3","2","2","67","2"
"3","1541","1020","7042","1","0","0","0","0"
"3","957","1017","7115","1","0","0","0","0"
"5","927","1043","5062","1","1","1","100","2"
"2","1595","1024","8790","1","1","1","100","0"
"5","1178","972","4897","1","1","1","100","2"
"4","415","990","5932","3","1","3","100","2"
"2","377","948","8901","3","3","1","33","1"
"4","1138","1013","5916","2","2","1","50","2"
"3","490","949","7018","1","1","1","100","1"
"3","317","985","7115","2","1","1","50","1"
"2","1470","1035","8790","1","1","1","100","0"
"3","1096","969","7115","2","2","0","0","1"
"3","1288","975","7161","1","1","1","100","0"
"4","327","984","5816","2","1","2","100","2"
"5","732","972","4897","1","1","1","100","2"
"3","218","983","7187","1","1","1","100","1"
"5","1181","1095","5147","2","0","2","100","2"
"5","1230","997","5062","1","1","1","100","2"
"4","919","986","5816","4","2","3","75","2"
"2","257","995","8965","1","0","1","100","0"
"3","1493","1013","7042","1","0","1","100","0"
"5","1074","1027","5062","2","2","1","50","2"
"4","831","969","5916","1","1","1","100","1"
"3","247","1004","7161","1","0","0","0","0"
"3","217","1042","7115","1","1","0","0","1"
"2","740","935","8901","4","1","2","50","0"
"3","152","995","7161","1","0","0","0","1"
"4","627","1002","5932","1","0","0","0","1"
"2","1381","974","8901","2","1","1","50","0"
"5","1466","996","5051","2","2","1","50","2"
"2","549","1002","8790","1","1","1","100","0"
"3","744","943","7161","1","0","0","0","0"
"3","995","1037","7187","2","0","2","100","1"
"3","368","969","7115","2","1","2","100","1"
"3","454","972","7018","2","0","2","100","0"
"2","201","967","8790","3","0","1","33","0"
"5","747","1097","5147","3","1","2","67","2"
"2","1433","1002","8965","2","1","2","100","0"
"3","1269","1040","7018","3","2","3","100","1"
"3","1220","1034","7042","1","1","1","100","1"
"5","734","974","4897","1","1","1","100","2"
"3","1121","985","7042","1","0","0","0","0"
"2","548","1095","8790","1","1","0","0","0"
"5","1134","976","5147","2","1","2","100","2"
"4","7","1019","5916","1","1","1","100","2"
"3","151","1020","7018","1","0","0","0","1"
"2","578","956","8790","1","1","1","100","0"
"4","937","1024","5816","1","1","0","0","2"
"5","1582","972","5062","1","0","0","0","1"
"3","183","1005","7042","3","1","3","100","1"
"5","1002","968","5147","1","0","1","100","2"
"5","560","992","4897","2","1","2","100","2"
"3","1597","1008","7161","1","1","1","100","0"
"3","976","1000","7042","2","2","1","50","1"
"3","538","974","7161","2","2","0","0","1"
"4","1298","1016","5916","1","0","1","100","1"
"5","107","1013","5051","1","1","1","100","2"
"2","375","1005","8965","2","2","2","100","1"
"3","1601","1070","7187","1","1","1","100","1"
"3","396","1005","7018","2","1","2","100","1"
"5","384","1047","5051","2","1","1","50","2"
"2","397","1043","8901","1","1","1","100","0"
"2","120","956","8901","1","1","0","0","0"
"3","1084","967","7115","2","0","2","100","0"
"5","25","1023","5147","2","1","1","50","2"
"5","1586","964","5147","1","0","1","100","2"
"3","1091","981","7018","2","2","2","100","1"
"3","1301","1007","7042","3","2","0","0","2"
"2","1155","1040","8901","1","0","0","0","0"
"2","757","1030","8901","1","0","0","0","0"
"4","1557","1000","5932","1","1","0","0","1"
"5","871","1030","4897","3","2","1","33","2"
"3","1113","1008","7115","2","0","1","50","1"
"3","812","1030","7018","2","2","2","100","1"
"4","1337","986","5932","1","0","0","0","1"
"2","710","1001","8901","4","4","4","100","2"
"2","975","1004","8965","1","1","1","100","0"
"5","1355","1034","5062","1","0","1","100","2"
"3","1402","999","7115","4","4","1","25","2"
"3","39","1017","7161","1","1","0","0","1"
"3","90","1034","7187","2","2","2","100","2"
"3","293","1095","7187","3","2","3","100","2"
"3","708","1005","7042","4","1","3","75","1"
"2","1142","956","8965","1","0","1","100","0"
"4","676","1000","5916","1","1","0","0","2"
"2","838","951","8965","4","4","3","75","1"
"2","1380","1005","8790","4","1","3","75","0"
"3","1360","972","7187","2","1","0","0","1"
"3","9","972","7115","1","1","1","100","1"
"2","429","1020","8965","1","1","1","100","0"
"3","1467","1023","7115","1","1","1","100","0"
"3","778","996","7187","1","0","1","100","0"
"5","1532","1059","5051","3","3","3","100","2"
"2","1261","964","8901","3","2","2","67","0"
"4","706","1004","5932","3","3","3","100","2"
"4","378","992","5916","1","0","1","100","1"
"3","328","976","7187","1","0","1","100","1"
"3","625","1016","7115","2","1","2","100","1"
"4","1218","949","5932","1","0","1","100","1"
"5","1236","1005","5147","4","4","3","75","2"
"3","623","1019","7018","2","2","2","100","1"
"5","943","991","5051","3","3","1","33","2"
"5","395","967","5062","1","0","0","0","2"
"3","7","972","7115","3","2","2","67","2"
"2","813","988","8901","2","2","1","50","1"
"3","761","986","7042","1","1","0","0","1"
"2","239","1027","8790","1","0","1","100","0"
"4","981","1042","5932","2","1","1","50","2"
"2","911","1047","8965","1","1","0","0","0"
"4","488","1002","5916","1","0","0","0","1"
"3","186","981","7042","1","1","0","0","1"
"2","1243","999","8901","2","1","2","100","0"
"5","821","985","5147","1","1","0","0","2"
"5","273","1035","4897","1","0","1","100","2"
"4","285","997","5916","3","1","2","67","2"
"5","1181","989","4897","4","2","2","50","2"
"2","793","1002","8790","2","1","2","100","0"
"5","1402","972","5062","1","0","1","100","2"
"3","1261","978","7115","2","2","1","50","1"
"3","230","1037","7042","2","2","2","100","2"
"5","1239","978","5062","1","1","0","0","2"
"2","1353","972","8790","2","1","2","100","0"
"5","1134","1008","5062","1","0","1","100","2"
"2","297","980","8965","3","3","1","33","1"
"3","435","991","7161","1","0","1","100","0"
"4","317","986","5816","1","0","1","100","1"
"5","102","1027","5062","1","1","1","100","2"
"5","1179","1024","5147","1","1","0","0","2"
"2","1500","1000","8901","3","2","2","67","1"
"3","536","938","7018","1","0","1","100","0"
"2","1074","1019","8901","1","1","1","100","0"
"2","243","986","8790","3","1","2","67","0"
"5","835","1009","5062","1","1","1","100","2"
"4","382","1004","5932","1","1","1","100","2"
"2","413","1020","8965","1","1","0","0","0"
"4","1557","992","5932","1","1","1","100","1"
"4","1373","1020","5916","3","2","2","67","2"
"3","257","990","7018","2","0","2","100","1"
"2","1482","949","8965","1","0","1","100","0"
"2","737","1043","8790","3","3","1","33","1"
"2","125","1016","8901","1","1","0","0","0"
"4","344","987","5932","2","1","1","50","2"
"3","746","997","7187","4","1","3","75","2"
"4","185","1019","5916","1","1","1","100","2"
"2","1137","1097","8790","2","1","2","100","0"
"4","111","1001","5816","2","0","1","50","1"
"5","830","983","5147","1","1","1","100","2"
"2","303","1001","8790","3","3","1","33","1"
"2","1495","1097","8901","3","1","2","67","0"
"2","280","985","8790","2","1","2","100","0"
"4","1510","949","5816","3","3","2","67","2"
"3","269","967","7115","3","3","2","67","2"
"2","276","1024","8965","2","1","2","100","0"
"2","814","1000","8790","1","1","1","100","0"
"2","932","986","8965","2","0","1","50","0"
"3","517","938","7187","2","1","2","100","1"
"4","662","999","5932","3","3","1","33","2"
"3","1461","956","7115","2","2","1","50","1"
"3","666","1016","7187","1","0","1","100","0"
"2","267","992","8965","1","0","1","100","0"
"3","1249","1002","7042","1","1","0","0","1"
"3","1143","1030","7115","3","1","1","33","1"
"4","71","984","5916","1","0","0","0","1"
"4","1253","1013","5916","2","1","2","100","2"
"5","914","968","4897","4","0","4","100","2"
"4","26","1095","5816","1","1","0","0","2"
"2","318","1085","8965","1","0","0","0","0"
"3","5","992","7018","2","2","2","100","2"
"5","273","1027","5051","2","0","2","100","2"
"3","46","1013","7042","2","1","0","0","1"
"3","1272","1001","7018","1","1","1","100","1"
"5","693","1043","5051","2","2","1","50","2"
"4","692","1042","5932","2","1","2","100","2"
"2","343","935","8901","2","2","2","100","0"
"3","1228","1016","7018","1","1","1","100","1"
"3","368","986","7018","1","0","1","100","0"
"2","1365","985","8901","3","2","2","67","0"
"2","1376","985","8965","1","0","0","0","0"
"4","79","1017","5816","1","1","1","100","2"
"5","260","941","5062","2","1","1","50","2"
"5","584","956","4897","1","1","0","0","2"
"2","1332","1020","8790","3","1","2","67","0"
"3","1115","1017","7042","1","1","0","0","1"
"4","358","1001","5932","1","0","1","100","1"
"4","60","1034","5932","1","1","0","0","2"
"3","374","1048","7115","1","1","0","0","1"
"5","1250","990","5062","2","0","2","100","2"
"3","481","982","7115","2","0","2","100","0"
"5","197","1047","5062","1","0","1","100","2"
"3","459","1002","7115","1","1","0","0","1"
"2","1423","1023","8790","3","2","2","67","1"
"3","298","1005","7115","2","1","0","0","1"
"3","234","986","7187","1","1","0","0","1"
"4","1225","1047","5916","2","0","1","50","1"
"3","121","992","7187","1","1","1","100","1"
"2","257","1032","8965","1","1","1","100","0"
"5","1614","960","4897","1","1","1","100","2"
"3","529","996","7018","1","0","1","100","0"
"4","109","1023","5916","2","0","2","100","2"
"5","86","1007","5062","1","1","0","0","2"
"4","1242","935","5816","3","1","3","100","2"
"2","1569","985","8790","2","1","2","100","0"
"2","1479","986","8901","1","0","0","0","0"
"3","1505","1019","7115","3","2","3","100","1"
"2","1562","994","8901","2","2","0","0","0"
"3","1340","956","7187","3","1","1","33","1"
"2","1305","1035","8965","1","1","1","100","0"
"2","278","1002","8790","2","1","1","50","0"
"3","1438","1085","7115","2","2","1","50","1"
"5","1478","1009","5147","1","0","1","100","2"
"2","1608","1000","8965","1","1","1","100","0"
"3","1560","1030","7187","1","1","1","100","1"
"3","1039","1059","7042","2","1","2","100","1"
"5","1213","995","4897","1","1","0","0","2"
"2","1188","941","8965","1","1","1","100","0"
"5","1191","969","4897","2","1","0","0","2"
"2","1015","968","8790","2","0","2","100","0"
"3","598","1037","7018","1","1","0","0","1"
"3","959","1097","7042","1","0","1","100","0"
"4","611","1017","5916","1","0","0","0","1"
"2","1283","960","8790","1","1","0","0","0"
"2","1022","1023","8965","1","1","1","100","0"
"3","1086","1040","7187","1","1","1","100","1"
"3","1296","1013","7187","1","0","1","100","0"
"4","293","1024","5916","1","1","1","100","2"
"2","306","982","8790","2","2","2","100","1"
"5","770","989","5147","1","1","1","100","2"
"3","1120","984","7161","1","1","0","0","1"
"2","139","1002","8901","2","2","1","50","1"
"5","958","1070","5051","1","0","0","0","2"
"4","478","1020","5916","3","3","3","100","2"
"4","1513","1000","5816","3","2","3","100","2"
"3","792","997","7018","1","0","1","100","0"
"4","82","986","5916","1","1","0","0","2"
"3","1018","1059","7187","1","1","0","0","1"
"5","1212","938","5147","2","1","1","50","2"
"5","380","940","5147","2","1","1","50","2"
"2","933","940","8965","2","2","2","100","0"
"4","207","1005","5916","1","1","1","100","2"
"2","278","984","8790","3","1","2","67","0"
"3","88","1019","7042","2","2","2","100","2"
"3","710","935","7018","1","1","1","100","0"
"4","614","988","5816","1","1","1","100","1"
"4","1303","1017","5916","1","1","1","100","2"
"3","1541","1017","7187","2","2","2","100","1"
"3","736","1085","7042","2","2","2","100","2"
"5","425","982","5051","1","0","0","0","2"
"3","999","999","7018","3","1","1","33","1"
"2","676","996","8790","1","1","1","100","0"
"3","1442","1016","7161","1","0","1","100","0"
"5","1519","965","4897","1","0","0","0","1"
"3","1096","987","7161","1","0","1","100","0"
"4","1344","972","5816","1","0","1","100","1"
"3","1433","1016","7187","1","0","1","100","0"
"2","628","1059","8901","2","2","2","100","1"
"4","205","960","5916","1","0","1","100","1"
"5","624","1005","5051","2","1","1","50","2"
"3","178","1009","7115","3","2","2","67","2"
"2","1117","972","8965","1","1","0","0","0"
"5","969","1017","5147","1","1","1","100","2"
"2","427","1032","8790","3","1","2","67","1"
"4","477","1009","5932","3","2","3","100","2"
"3","1444","1047","7018","1","1","0","0","1"
"3","1052","1070","7042","1","0","0","0","1"
"3","1101","969","7187","1","0","0","0","0"
"5","494","986","5051","3","3","2","67","2"
"5","1108","949","5147","2","1","1","50","2"
"3","609","968","7161","1","1","1","100","1"
"3","453","976","7018","2","1","2","100","1"
"2","1255","975","8965","1","1","0","0","0"
"4","1013","951","5916","3","3","2","67","2"
"4","619","951","5932","2","2","1","50","2"
"4","744","986","5816","1","0","0","0","1"
